timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
16_54_04.860348,30.4375,25,25,24.5,25.25,25.25,24.5,25,24.25,25.25,25.25,26,25.25,25,25.25,24.75,25.5,25.25,25.5,25,25,24.5,25.75,25.75,26,25.5,25.25,26,25,25,25.25,25,26.25,25.25,25.25,25.5,26,25.5,25.25,26.25,25,25.5,25.5,26.25,27,27,25.75,25.75,26,25.5,25.5,27,27.5,26,25.25,25.25,25.75,26.75,26.5,27,27.75,26.5,26.75,26,26.25,1,e
16_54_04.960577,30.4375,24.75,25.75,24.75,26,25.25,24.75,25,25.25,25,24.75,25.5,24.75,24.75,25,25.25,25.25,26.5,25.5,26.25,25,25.25,25.5,25.75,26,25.75,25.25,26,25,25.5,25,25.25,26,25.25,25.5,25.25,26,24.75,25.25,26,25.5,26.25,26,25.75,27,26.75,25.5,26.75,26.5,25.75,25.75,26.75,27.75,26.5,26,26,26.25,25,26,26.75,27.75,27.5,26.25,25.75,25.75,1,e
16_54_05.060803,30.4375,25.75,25.25,24.5,25.25,25.5,25,25,25,25.25,25,25,25,25,25.25,24.25,24.75,25.25,25.25,25.75,24.75,24.75,25.25,25.25,25.75,24.5,25.25,25,24.75,25.5,25.5,24.75,25.75,25.75,25.5,25.25,25,24.75,24.5,25,25,25.5,25.5,25.5,27,26.25,25,25.75,26.25,25.75,25.25,26.5,26.75,27,26.25,24.75,25.25,25.75,26,26.25,27.5,26.25,26.5,25.75,26.25,1,e
16_54_05.161048,30.4375,25.5,24.75,24.75,26,25.5,24.5,25,25.25,25.75,25,25.25,25.25,25.5,24.75,25.25,24.75,25.5,25.5,25.5,25.25,25.25,26,26.25,25.5,25,25.25,25.25,25,25.25,25,25.25,26,25.75,25.25,25.25,25,25.25,25.25,25.5,25,26.25,25.75,25,26,26.5,25,25.75,26.25,25.25,25.75,26,26.25,26.25,25.5,25.75,25.75,24.75,26.5,27,28,26.75,26.5,25.25,26.25,1,e
16_54_05.261256,30.4375,25.25,25.75,25.25,26.25,26.75,25.25,25.5,24.5,24.5,25.25,25.75,25.25,25,25.5,25.25,25.5,25.5,25.5,25.75,25.75,25,26,25,25.5,25.25,25.25,25.5,25,25,25.75,25.25,26,25.5,25.5,25.75,25.5,25.25,24.75,25.75,25.5,26,25.25,25,26.5,25.5,25.5,25.75,26.5,25.25,25.75,26.25,27.5,25.75,25.75,26,26.5,25.75,26,27.75,27.5,27.25,26.25,25.75,25.75,2,e
16_54_05.361462,30.4375,26,25.75,24.5,26.25,27.25,25.75,25,25,25.5,25,25.5,26,25.5,25.75,25,25,25.75,25.25,25.75,25.5,25.5,25.25,25.5,25.75,25.25,24.75,26,25,25.75,25,25,26,25.75,25.75,25.5,25.25,24.75,24.25,26,25.5,26,25.75,25,25.5,25.5,25,25.75,26.75,26,25.75,26.25,27.25,26,26,25.25,25.75,26.25,26.25,28,28.25,26.75,26.5,25.25,26.25,2,e
16_54_05.461692,30.4375,25.25,25.75,25,27,26,25.25,25.25,25.5,25,25.5,25.5,26,26.25,25.5,25.25,25.75,25.75,25.25,26,25.25,25.5,25.75,25.75,25.5,26,25,25.75,24.75,25.75,25,25.25,25.25,26,25.5,25.5,25.5,25.5,25.25,26,25.75,25.75,25.5,25,25.75,25.5,25.25,25.75,26.5,25.5,26,25.75,26.75,25.75,26,25.75,26,25.75,26.25,26.75,28.5,26,26,25.5,25.25,2,e
16_54_05.561915,30.375,25.25,25,24.75,25.75,26.5,25,25.25,25,25.25,24.5,25.5,26,25.75,25,25,25,25.5,25.25,25.75,25.5,25.25,25.5,25.5,25.5,25.25,25.25,25.75,24.75,25.5,25,25.5,26,25.75,25.5,25.5,25,25,24.75,25.25,24.5,25.5,25.5,25,25.75,24.75,25,25.5,26,25.25,24.75,25.75,26.5,25,25.75,24.5,25.75,25.5,26,27.25,27.25,26.25,26.25,25.5,26,2,e
16_54_05.662136,30.4375,25,26,25.25,26.5,26,26,25.5,25.5,25.5,25.25,25.75,25.75,26.5,25.5,25.25,25,24.5,25.5,25.25,25.75,25.25,26.25,25.75,25.75,25.75,25.25,25.5,25,25.5,26.25,24.75,26,25.5,25.5,26,25.25,25.25,25,25.25,25.75,25.5,25.25,25,25.5,25.75,25.25,26,26.75,25,25.5,26.5,26.5,25,25.75,25.75,25.5,26,25.75,28.25,26,26,25.5,25.25,25.75,2,e
16_54_05.762362,30.375,25.5,25.25,24.75,26.25,26,26,25.75,24.75,25.25,25.25,25.5,26.25,26.5,26,25.25,26,25.5,24.75,25.75,26.25,26,26,26,26,25.5,25.25,25.5,25.5,25.25,25.5,25,25.5,25.5,25.5,26,26,25.25,24.5,25.75,25.75,26.5,25.25,25,25.75,25.75,25,26.5,25.75,25.5,24.75,26,26,24.75,25.25,25.5,25.25,26,26.5,27.75,26.75,26.5,26.25,25.5,26.75,2,e
16_54_05.862605,30.375,24.5,24.5,24.75,26,26.5,26,25.75,25.25,25,25,25.75,25.75,26,25.5,25.25,24.75,25.75,25.25,25.25,25.5,25.75,25.5,25.75,25.75,25.5,25.25,25.25,25.5,25.75,25.25,25,25.75,25.5,25,25.5,26,25,25,25.75,25.25,26,25.75,25,25.5,25.25,25,26,26.5,25.5,25.25,26,25.75,24.75,26,24.75,26,26.25,25.75,27.75,25.5,26,25.75,25.75,25.25,2,e
16_54_05.962872,30.4375,24.5,24.5,24.75,25.5,26.5,25.25,25,25,25,24.75,25.25,26.25,27,26.75,25.75,25.25,25.75,25.5,25.75,25.75,26.25,26.75,26.25,26.5,24.5,24.75,26,26,26.75,26,25,25.5,25.5,25.5,25.25,25.5,25.5,24.5,25.25,24.75,26,25.75,25.25,25.5,25.75,24.75,26,26.5,24.75,26,26.25,25.75,24.75,26,25.25,26,25.75,26.25,27.5,26,26,26,25.75,26,2,e
16_54_06.063086,30.375,24.75,25.75,24.75,25.5,26.5,25.25,25,24.75,25.25,24.75,25.75,25.5,26.25,26.5,26,25.5,24.75,25.5,25.5,26.25,26.5,26.75,26,26,25.5,24.5,24.75,25.25,26,26,24.75,26,25.5,25.5,25.25,26,25,25.25,25,25.75,25.75,24.75,25,25.5,25.5,25.5,25.5,26.5,25,25.5,26.25,25,24.5,25.5,24.75,26,25,26,27.5,25.75,25.5,26.25,25.5,25.75,2,e
16_54_06.163306,30.4375,24.5,25,24.25,24.75,26.25,25,25,24.75,25.25,24.75,25.5,26,26.5,27,25,25.75,25.5,25.75,25.5,26.25,26.5,27.75,25.75,25.75,25.5,25,26,26,26.75,27,25.25,26,25.75,25.5,25.25,25.75,25.75,25.5,25.5,25.25,26.25,25.75,25.25,25.25,25.75,25.25,25.75,26.25,26,25.75,26.75,25.75,24.75,26,25.25,25.75,25.25,27,27.25,26.5,26,25.5,25,25.75,2,e
16_54_06.263541,30.4375,25.25,25.5,25,25.5,25,24.75,25.5,25.5,24.75,24.75,25.5,26,26.25,26.25,25.25,25.5,26,25.25,26,26.25,27,27,26.5,26,25.75,25.25,26.25,26,26.75,26.75,25.5,26.25,26,24.75,26.25,25.75,26,25.75,26,25.5,26,25,25,25.75,25.5,25.25,26.5,27,25.25,24.75,26.5,25.5,25.5,26,25.5,25.75,26,27.25,27.25,26.75,25,26,25.5,26,2,e
16_54_06.363772,30.375,24.75,25.25,25,25,25.25,24.75,24.5,25.25,25,25.5,25.25,25.25,26.25,26.25,25.25,25.5,25.25,25.25,25.75,26.25,26.5,26.25,25.5,26,25.25,25,25.25,26,26.5,26.5,25,25.5,25.75,25.25,25.5,26.5,26.25,25.75,26,25.25,25.5,25.5,25,25.5,26,25.25,26.25,26.25,25.25,25,25.75,25.5,24.5,25.25,25.25,26,25.75,26.25,27.75,25.75,25.25,26.25,25.25,25.5,2,e
16_54_06.463995,30.4375,25.25,25,25,25.75,25.25,25.5,25,25.75,26.25,25,25.5,25,25.25,25.75,25.25,25,25.25,25.25,25.75,26,26.5,27,25.75,26.75,25.25,25.25,25.5,26.5,27,27.25,25.75,26,25.75,25.5,25.75,26,26.25,25.75,26,26,25.75,25.75,25.25,25.75,26.25,25,26,26.5,25.75,25.25,26,26,25.25,26,25.25,25.75,26.5,26.25,26,26,25.75,26.25,25,26.25,2,e
16_54_06.564304,30.4375,25.25,25,24.25,25,24.75,25.25,25.25,25.25,25,25.5,25.25,25,24.5,25.75,25.75,25.75,25.25,25.5,25.25,26,26.5,27,25.25,25.75,25.75,25.25,25.25,25.75,26.5,27,25.25,26,25.25,25.25,25.25,26.25,26.25,26,25.75,25.25,25.5,25.5,25.25,26.25,26,25,26,25.75,25.75,25.25,25.75,25.25,25,25.75,26,25.25,26.25,27.5,27.25,26.25,26,25.5,25.5,25.5,2,e
16_54_06.664505,30.375,25.5,25,24.5,25,25,24.25,24.75,25,24.5,25.25,25.25,24.25,24.75,25.5,24.75,24.5,25.75,25,25,25.25,26,26.25,25.25,25.75,25.75,25.25,25.25,25.75,27,26.5,25.5,26,26.5,25.25,25.75,26.75,26.5,26.5,25.75,26.25,26.25,25.5,25.25,26,26.5,25.5,26,27.5,26,26,26.25,25.25,25.5,26,26,26.25,25.75,26,27.25,25.75,25.75,26,25.25,25.5,2,e
16_54_06.764752,30.4375,25.25,25.5,25.25,24.75,25,24.75,25.25,25.75,24.75,25.25,25.25,25,24.5,25.25,25.25,25.75,25.25,25.25,25.25,25.25,25.75,26,25.5,26.25,25.25,25.75,25.25,26,27,26.75,25.25,26.5,26,25.5,26,26.5,26.5,27,26,25.75,25.75,25.25,25.75,26.25,26.25,26,26,26.75,25.75,26,26.75,25.5,25.5,25.5,25.25,26,25.5,27.5,27.5,26.25,25.75,26.5,25.75,26.25,2,e
16_54_06.864960,30.375,25,25.25,25.5,25.25,24.5,24.25,25,25.75,25,25,25.25,25,24.75,25.25,24.75,25.5,25.5,25.5,25.5,25.25,25.25,25.75,25.75,26.25,25.25,25.75,25.25,26,27,26.75,25.25,26.5,25.75,25.75,25.25,27,26,26.75,26,25.75,26.5,25.5,25.5,26.25,26.25,25.75,26.5,27.25,25,26.25,25.75,25.25,25.5,26,25.5,25.5,25.75,27.5,27.25,26,25.5,26.25,25.75,26.25,2,e
16_54_06.965186,30.4375,25.5,25.75,24.5,25,24.75,25.25,24.75,24.5,25.75,25.25,25,24.75,24.25,25,25.25,25.5,25.25,25.25,25,25.5,24.75,25.75,26,26,25.5,25.25,25.5,25.5,26.5,26,25.25,26,25.75,25.75,25.25,27,27.25,26.5,26,25.75,25.5,25.5,25.25,26.75,27,25.75,26.5,26.25,25.75,25,26.75,26,26,26.75,25,26,25.5,27.25,27.25,26.5,25.5,27,25.75,25.75,2,e
16_54_07.065388,30.375,25,25.25,24.5,25.25,24.75,25.25,24,24.75,24.75,25,25,25,24.25,25.25,24.75,24.75,25.25,25.25,25.75,25.25,25.25,25.75,26.5,26.25,25.75,25.25,25.25,25.5,27,25.25,25,26.5,26,26.25,25.75,26.5,27.25,26.5,26,25.25,25,25.75,25.5,26,26.5,26.75,26,25.75,25,25.25,26,25.5,26,26,25.5,26,26,26.5,27.25,25.5,26,26.5,26.25,25.5,2,e
16_54_07.165611,30.4375,24.75,24.5,24.5,25.25,24.5,24.5,25.75,24.5,25,25,24.5,25,24.5,25,25,25,25.25,25,25.25,24.5,25,25.5,25.75,26,25.5,25.25,25,24.75,25.75,25,25,25.75,26,25.5,25.5,26,26.5,25.75,25.5,25.25,25,25.75,25.5,26.75,26.75,26.75,26,26.25,26.5,25.75,26.25,26.25,26,26.5,25.5,25.5,26,26.5,27.5,26.75,26,26.75,25.75,25.5,2,e
16_54_07.265831,30.375,25.5,25.75,24.5,24.75,25.25,24.5,25.25,25.5,25.5,25.25,25.25,25,24.75,25.5,25,25,25,25,25.5,25.5,25.25,25.75,25.5,25.5,25.5,25.5,25.75,24.75,25,25.75,25.5,26,26.5,25.75,26,26.25,26.75,26,25.75,25.5,26.5,25.25,25.5,26.75,26.75,26.25,26.25,26.75,25.5,25.25,26.25,26.25,26.25,26.75,26,26,27,26.5,27.25,26.25,26,27,26.25,25.75,2,e
16_54_07.366056,30.4375,24.75,25.25,24.5,25,24.5,24.5,24.5,25.25,25.5,25.25,25.5,24.75,24.5,25.25,25,25,25.25,25,25.75,25,24.5,25.25,25,26,25.25,25.25,25.5,24.5,25.25,25.25,25,26,25.5,25.25,25.5,25.75,25.5,25.5,25.75,25.25,26,26.5,25,27,27.25,26.25,26.25,26.75,25.5,26.25,26.25,26.25,26.25,26.75,26,26.5,26.5,26.75,27.25,26.25,26.5,26.75,25.75,25.75,2,e
16_54_07.466268,30.4375,25.5,26.25,24.75,25.25,25.25,25.25,25.5,25.5,25,25,25.5,25.25,24.75,25.5,24.5,25,25.25,25.5,25.5,25.25,24.75,25,25.75,25.5,25.75,25.75,26.25,25.5,25.25,25,25.75,26,26,25.5,26,26,25.75,25.5,25.5,25.5,26.5,25.75,25.5,27,26.5,26.25,25.75,26,26,26.25,26.25,26.25,26.25,27,26,26,25.75,26.5,28,27,26,26.5,25.25,25.25,2,e
16_54_07.566549,30.375,25,25,25,24.75,24.75,25,25.25,25.5,25.5,25.25,25.75,24.75,24.5,25.25,24.75,25,25.25,25.5,25.25,25.25,24.5,26,25.25,26.5,26,25,25.75,25,25.25,25.25,25,26,25.5,25.25,26.5,25.75,25.25,25,25.75,25.75,25.75,25.25,25.5,26.25,27.25,26,26,26.25,25.5,24.75,26,25.75,26.75,26.75,24.75,25.75,26.25,26.25,26.75,26,26,26,25.5,25.75,2,e
16_54_07.666773,30.375,25.25,25.25,24.75,24.75,24.75,24.75,24,25,25,24.75,24.75,24.75,24,25,24.5,25,25,24.75,25,24.5,24.5,26,25.5,25.5,24.75,25,25.5,24.75,25.5,25.5,25.25,25.75,25.25,25.5,25.25,25,25.25,24.75,25.25,25.25,26,26,25.25,26.25,27.25,26,26,26.25,25.5,24.75,26,25.75,26.75,26.75,24.75,25.75,26.25,26.25,26.75,26.25,27,27,26.25,25.75,2,e
16_54_07.767002,30.4375,25.25,25.5,24.5,25.25,25,24.75,24.5,25.5,25,25,25,25,25,25.5,25,25.5,25.75,25.5,25.5,25.25,25,25.5,25.25,26.25,25,25.25,25.5,25.25,25.5,25,25,25.75,26.5,25.25,26,25.75,25,25.25,26,25.25,26,25.75,25.5,26.25,27,25.5,26.5,26,25.75,25.75,26.5,26.75,27.5,26.75,26.25,26,26,26.25,27,26.25,27,27,25.25,26.5,2,e
16_54_07.867218,30.4375,25.25,25.5,24.75,25.5,24.75,25,25,24.75,25,25.75,25.75,25,24.75,25.25,25.75,25.25,25.75,25.5,25.5,24.75,24.75,25.5,25.5,26.5,25,26,25.5,24.75,25.25,25.5,25.5,26.25,25.25,25.75,25.5,25.75,25.25,25,26.25,24.75,26.5,25.25,25.5,26,26.25,25.25,26,26.75,25.25,25.75,26.75,27.5,27,26.75,25.75,26.5,26.25,26,27,27.25,26.75,26.75,25.25,26.5,2,e
16_54_07.967501,30.4375,25.5,25.25,24.25,24.75,25.25,24.5,25.5,24.75,25,24.75,25,25.25,24.75,25.25,25,25,25.5,25,25.5,25,24.75,25.75,25.5,25.25,25,25.25,25.75,25,25.25,26,24.75,25.75,26,25.5,26,25.25,25.5,24.25,26,25.25,25.5,25.75,25.25,26,26,25.25,26,26.5,25.75,25,26.5,25.75,26.75,26.5,25.75,26,26,26.25,27.5,26.75,26.25,26.25,26.25,25.5,2,e
16_54_08.067710,30.4375,25,25.5,24.5,25.25,25.25,24.25,25.5,25.75,25,25,25,25.25,25,25,25,24.75,25.25,25.25,25.5,24.75,24.5,25,25.75,26,25.5,25.5,25.75,24.75,25.5,25.75,24.75,26,25.75,26,25.75,25.5,25,25,26,25.25,26,25.75,25.5,25.75,25,25.5,26.25,27,26,25.75,26.75,27,27.25,26,25.75,25.75,26.25,25.75,28,26.75,27.25,26,26,25,1,h
16_54_08.167941,30.375,25,25.25,24.5,24.75,25,24.5,24.75,26.25,24.75,24.75,25,25.25,24,25.25,25,25.25,25,25.25,25.25,25.25,24.5,25.75,25.25,26.25,25.25,24.5,25.25,24.5,25.5,25.5,25.5,26,25.75,25.25,25.75,25.5,24.75,25,25.5,25.5,25,25,24.75,25.75,25.5,25.25,25.5,26.5,24.75,25.75,26.25,26.5,26,25.5,25.25,26.5,25.75,26.5,26.75,26.25,27,26.75,25,25.75,1,h
16_54_08.268202,30.375,24.75,24.5,24.25,25.5,25,24.75,24.75,25.75,25.5,25.25,25.5,25.25,24.25,25,25.25,24.75,25.75,25.25,25.75,25,25.25,25.5,25,25.75,25.5,25.25,25.5,24.75,25.5,25,25.5,26.5,25.5,25.75,25.5,25.5,24.75,25.25,25.75,25.25,26.5,25.75,25.25,25.75,25.75,25,25.5,26,25.5,25.75,26.5,27,26,25,25.5,26,26.5,26.75,27,27.5,27.25,27,25.25,27,1,h
16_54_08.368440,30.375,25.5,25,24.5,25.25,24.75,25.25,24.75,25,25.75,24,25,24.5,24.75,25.25,24.75,25,25.5,25.25,25.25,25.5,24.75,25.25,25.25,26,25.5,25.25,25.5,25,25.25,25.25,25.5,25.75,25.75,25.75,26,25.75,25,25.5,25.5,25.25,25.5,26,25.25,25.25,25.5,25.5,26.25,26.75,26.5,25.5,26.25,26.75,25.75,26.25,25.5,26.75,27,27,26.75,27,27.75,27,25.5,27.25,1,h
16_54_08.468687,30.375,25,25.5,24.75,26,24.75,24.25,25.25,24.5,25,25.5,25.75,24.75,24,24.75,24.75,25.25,25.25,25.75,25.75,25.25,25.25,25,25,25.5,25,25,25,25,25,25,25,26.25,25.5,25.5,25.75,25,25,25.25,25.75,25.75,26.25,25.75,25.5,25.5,25.5,25.5,26,26.75,26.25,25.75,26,26,26.25,25.75,25.75,26.75,26,27.25,27,26.75,27.5,26.25,25.75,27.25,1,h
16_54_08.568898,30.4375,25.5,25.75,24.75,25.5,25,24.5,25.25,24.75,25.25,25,25.5,24.5,24.75,25.75,25.5,25,25.5,25.5,25.25,25,24.5,25.5,25.5,25.75,25.75,25.25,25.5,25,25.5,25.5,24.5,25.75,26,25.75,25.75,25,25.25,25.5,25.75,25.75,25.5,25.75,25,25.5,26,25.5,25.75,26.25,25.5,26,26,26,25.5,26.75,26.75,27,26.5,27,27.25,27.5,27.5,26.5,26,26.75,1,h
16_54_08.669120,30.375,25,25,24.75,25.25,24.75,23.75,24.5,23.75,24.5,24.75,25.25,25,25,25,24.25,24.25,25.25,25.75,25.5,25.25,25,25,25.75,25.25,25.25,25,25,24.5,25.5,25.25,25.25,26.25,26,25.25,25.25,25.5,25.25,25.25,25.75,24.75,26.25,25.5,25.25,25.5,25.5,25,26.25,27.25,25,26,26,26,25.5,25.75,25.25,26.25,26.5,26.5,26.75,27.25,27.5,25.75,26.25,26.25,2,h
16_54_08.769322,30.375,25,24.75,24.75,25,24.75,24.25,25.25,24.5,26,25,25.75,25,24.5,25,25.25,25,25.25,25.25,25,24.75,24.5,25.75,25.75,26.25,25.5,25.5,25.25,25.25,25.5,25.5,25.75,26,26.5,25.5,26,25.25,25.25,25.25,25.5,25.75,26,25,25.5,25.25,25.5,25,26,26.5,25.75,25.75,25.75,26,26,25.75,25.25,27,26.75,27.25,26.75,27.5,27.5,27,27.25,28,2,h
16_54_08.869551,30.375,25.25,26,24.5,25.5,25,25,25,25.25,25.25,25,25,24.5,25,24.75,25.25,25,25.5,25.25,25.5,24.5,25.25,25.25,26,26,26.75,25,25.75,25,25.75,25.75,25.5,25.75,25.5,25,25.5,25,25,25.25,25.75,26,26,25.75,25,25.5,25.5,25,26.25,26.25,25.5,26,26,26.25,26,25.75,26.5,27.25,27,27.25,26.75,27.75,27.25,27,26.25,27.25,2,h
16_54_08.969778,30.375,25.25,25,24.5,25.25,24.75,24.5,25,25.5,24.5,25,25,25.25,24.25,25.5,24.75,25.5,26,25.5,26,25.25,24.75,25.25,25.25,25.5,25.25,25.5,25.5,25.25,25.5,25.75,25.25,26,25.75,25,26,26.25,25,25,26.5,26,25.75,25.5,24.75,25.5,25.25,25.25,26.5,26.5,25.5,25.75,26.25,26.25,25.5,25.75,25.75,26.75,26.75,27,27,28,27.5,27.25,26.25,27.5,2,h
16_54_09.069997,30.4375,26,25.75,25.25,25.25,24.75,25,24.75,25,25.5,25.5,25.75,25.25,24.75,25.5,25.75,24.75,25.25,26,25.5,25.25,25.25,25.75,25.75,26,25.25,25.25,25.5,25,25.5,25.75,25.5,26.5,26.5,26,26,25.5,25,25.5,25.25,25.75,25.75,25.25,25.5,25.75,26,25.75,26.75,27.25,25.5,25.75,26.75,26.25,26.25,26.25,26.5,27.25,26.5,27,27.25,28,28,27.25,27.25,27.25,2,h
16_54_09.170222,30.375,25.75,25.5,24.75,25,25,24.5,25,25.5,25,24.25,25.25,25,24.25,24.75,25.25,25.25,25.25,25,25.5,25,24.75,25,25.25,26.25,25,25,25.5,25,25.5,25.25,24.5,25.25,25.5,25.25,25.25,25.25,25.25,25.25,25,25.5,26,25.25,25.25,25.75,25.25,24.75,26.75,27.25,25.25,25.25,26,27,25.75,25.5,26,27,26.5,27,26.75,26.75,27.25,27,26.25,27.5,2,h
16_54_09.270549,30.375,24.75,25.75,25,25.25,25,24.5,25,25.5,25.5,25.25,25.5,25,24.75,25,25,25.75,25.75,25.5,26.25,25.5,25,25.25,26.25,26,26,25,25.25,24.75,25.75,25.5,25,25.75,26.5,25.25,25.75,25.25,25.25,24.75,26,25.75,26.25,26.5,25.5,25.75,26,25.5,26.25,27.5,26,26,25.75,27,26.25,26,26.25,27.5,26.5,27,26.5,27.5,28.25,27.25,26.25,28,2,h
16_54_09.370757,30.375,25.5,25.25,25,25,24.5,24.5,25,25.5,25,25.5,25.5,24.75,24.75,25.5,25.25,25,25.5,25.5,25,25,25.25,25,25.25,26,25.5,25.25,25.5,25.25,25.75,25.75,25.5,26,25.75,25.75,25.5,25.5,25.25,25.25,26,26.25,25.5,25.75,25,26.25,25.75,25.75,26.75,27.5,25.75,26,26.25,27.25,26.75,26.5,26.75,27.75,27.25,27.25,27,26.5,27.5,27.25,25.5,27,2,h
16_54_09.470949,30.375,25.25,25,24.75,25.25,25.5,24.5,25.5,25,25,25.25,25.25,25,24,25.5,24.75,25.25,25.5,25.5,25.75,25.5,25.25,25.25,26,26,25.5,25.75,25.5,24.75,24.75,25.5,25.25,26.75,26.25,25.5,26,25.75,25,25,26,26,25.5,25.75,26,26,25.5,25.75,27.5,27.75,26,25.75,26,27.25,26.5,26.5,27.5,28,26.25,27.5,26.75,26.5,28.25,27,26,27.5,2,h
16_54_09.571192,30.4375,24.5,25.25,24.5,25.5,25.25,25,24.75,25.25,25.5,25.5,25.25,25,24.5,25.75,24.75,24.75,25.75,25.75,25.25,25.25,25,25.75,25.25,26.25,25.5,25.5,25.25,25.25,25.5,26,25.75,26.25,26,25.5,26,25.75,25.25,25.75,26.25,25.5,25.5,25.75,25.5,25.5,26,25.75,27.5,27.25,26,26,26.25,27.5,26.75,26.5,27,28.25,26.25,27.25,26.75,27,27.5,26.25,27,27.25,2,h
16_54_09.671430,30.375,25,25.5,24.75,25.5,24.75,24.75,24.5,25,24.75,25.5,25.5,24.75,24.75,25.25,24.75,25,25.75,25.25,25.5,24.75,25,25.5,25.75,25.25,25.5,25.5,25.5,25,25.5,24.75,25,26.25,25.5,25.25,25.5,25.25,25,25,26,25.5,25.75,25.75,25.5,26,25.75,25.75,27,28,25.75,25.5,26,26.75,27,26.5,26.75,28.25,25.75,26.75,26.25,26.75,27.25,26.5,25.5,26.25,2,h
16_54_09.771634,30.375,25.5,26,24.75,25.25,25,24.75,25,25.25,25.5,25.5,25.75,25.5,25,25.25,25.25,25,25.75,25.75,26,25,25.25,25.75,25.75,26,26.5,25.25,25.75,25.25,25.75,25,25.5,26.25,25.25,25.5,26,25.5,25.25,25.75,26.25,26.25,26,26.5,25.75,26,25.5,25.75,27.25,28.5,26.5,26,26.25,27.5,26.75,26.75,27.5,27.75,26,26.5,26.5,26.75,28.25,27,27,26.75,2,h
16_54_09.871953,30.375,25.25,25.25,25,24.75,25,24.75,24.75,25,25.75,25.25,25.5,25,25,25.75,25.25,26,25.25,25.75,25.75,25,25.5,25.5,25.75,26.25,26,25.5,25.5,25.25,25.75,25.25,25.75,26.25,25.75,26,25.75,25.25,25,26,26.5,26.25,26.5,25.75,26,26.25,26,26.5,28.5,29,26,26.25,26.25,27.25,26.75,26.5,26.25,27,26.25,27,27,26.5,28,26.25,26,26.25,2,h
16_54_09.972174,30.375,25.25,25.25,25.25,25,24.5,25,25,25.5,25,25.5,25.5,25.25,25,25.75,25,25.5,25,26,25.75,25.5,24.5,25.5,25.25,26.5,25.75,25.25,25.25,25.5,25.5,26.25,25.75,26.5,25.75,25.25,26.5,25.25,25.5,25.5,27,27.5,26.25,25,26.25,26.75,25.75,25.5,28.75,28.5,26.25,26,26.25,26.75,27.5,26.25,26.25,26.75,26.5,27.25,26.5,27,26.75,27,26.25,25.5,2,h
16_54_10.072387,30.4375,24.75,25.25,24.75,25,25,25.25,25.5,25.25,25.5,25.25,25.5,25,25,25.5,25,25.75,25.5,25.75,25.5,25.25,25.25,25.5,25.5,26,25.5,25.75,25.75,25.25,25.75,26,26,26.75,26.25,25.75,25.25,25.25,25.75,26.25,27.75,28.25,26,26,25.25,26.75,26.25,26.5,27.75,27.75,26.25,25.75,26.25,27.75,27.75,26.5,26.5,26,26,27.25,26.75,26,28.25,27.75,26,26.5,2,e
16_54_10.172679,30.375,25,25.5,24.5,25.25,24.5,25,25.25,24.5,24.25,25.25,25,25,24.75,25.25,25,25,25.5,25.75,25.75,25,25,25.5,25.75,25.75,24.5,25,25.5,25,26.25,26.25,27.25,27,25.5,25.25,25.25,25.75,25,26.75,28.5,27,26,26,25,26.5,26.25,25.75,26.5,27.25,25.5,25.5,25.75,27,27.25,26.5,25.25,26,26.25,27.5,26,26.25,27.5,27,26,26,2,e
16_54_10.279685,30.375,25.5,25.5,25.25,25,26,24.5,25.25,24.25,25,25,25.75,25,25.25,26.25,25.75,25.75,25.5,25.5,25.75,25.75,25.75,26,26.75,26.5,25.5,26,25.75,25.25,26.25,27.25,28,28.5,25.75,26.25,26.25,25.75,26,27.5,27.75,26.5,26,25.5,25.75,26.5,26.25,25.5,26.75,27,26,26.25,26.25,27,27.5,27,26.5,26.25,26,27.5,27.25,26.75,27.5,27,26,25.25,2,e
16_54_10.373164,30.375,25,26,25.25,24.75,26,25.5,25,25.5,25.75,25.25,26,25.25,25,26,26,25.5,25.75,25.5,26,25.25,25,27,28.25,27,25.75,25.5,25.75,25,26.5,28,29,27.5,26,26,25.5,25.5,25,26.5,26.5,26,26.5,26,25.5,26.25,26.5,25.5,26.25,27.5,26.75,25.75,26,26.5,28,27,25.25,26.75,27,27.75,27.25,27,28.25,27,25.75,25.5,2,e
16_54_10.473409,30.4375,25.25,26,24.75,25.75,26,25.25,25.75,26.25,25.25,25,25.75,25.25,25,27.5,27,26,25.25,25.5,25.75,25.5,26.25,27.75,28.5,27,26,25.5,25.5,26,26.25,28,27.25,26.75,26,26,26,25.5,25.5,25.75,26.5,26.25,25.75,26,25,26.25,26.75,25.5,26.25,26.75,26.25,26.25,26.25,26.5,27.25,26.75,26,26,26,27.5,26.75,26.5,27.75,27,25.25,26,2,e
