timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
18_25_53.367693,29.9375,26,25.75,25.5,25.75,25.5,26,26,26.75,26.25,25,26,26,25.5,25.75,25.5,26.5,26.5,27.25,26.25,25.75,26,26.25,26.25,27,26.5,27.75,28.5,25.75,26.75,26.5,27.25,27.75,25.75,26.25,26.5,26.5,27,26.75,27.5,26.5,26,26.25,25.25,26,27,26.75,28.25,27.5,25.25,25.25,25.75,25.5,25.75,26.25,25.75,26.25,25,26.25,26.5,25.75,26,26.25,26,25.5,2,e
18_25_53.467931,29.9375,26.5,26.75,26,26.25,25.75,26,26.25,26.5,26.75,26.75,26.25,25.75,25.25,26.5,26,26.5,26.75,27.75,28,26.25,25.75,26.75,27.5,28.5,27.25,26.25,28,26.5,27,28,27.75,28,26.25,26.5,26.75,26.5,27.25,27.25,28.5,26.75,26.25,26,26.25,26.25,26,25.75,26.5,27.5,25.25,26.25,26.25,25.75,24.75,26.5,26,26.25,25.25,26.5,26.75,26.25,26.5,26.25,26,26,2,e
18_25_53.568143,29.9375,26.25,26.5,25.75,26.75,26,26,27,27.25,26.75,28.25,27,26,25.5,27,27.25,27.75,26.75,28.25,28.75,26.75,26.5,27.5,28.5,27.75,26.25,26,26.5,26.25,27.25,27.5,28.75,28,25.5,25.75,26.75,26.5,26.5,26.5,27.25,26.75,26.5,26.5,25.75,26,25.75,26.25,26.25,26.25,25.75,26,25.75,26.5,25.25,26.75,25.25,27,25.25,26.25,26.25,26.25,26.5,27,26,26.5,2,e
18_25_53.668384,29.9375,26.5,27.75,26.5,26.75,26,25.5,27.5,27.5,26.25,28.5,28.75,26.75,26,27,28.25,27.75,26,26.75,27.75,26.75,27,28,29.25,28.5,26,26.25,26,26,26.5,27.5,26.25,26.75,26.25,26,26,25.75,26.25,25.75,26.25,25.75,26.25,26,25.75,26.25,25.25,25,26.25,27.25,25.5,25.5,26.5,25.5,25.25,26.5,25.75,26.5,26,26,26.5,26.25,25.75,26,25.75,24.75,2,e
18_25_53.768623,29.9375,27,28,27,26.25,26.75,26,28.25,27,26,27.25,28,26.5,27,27.5,28.75,27.5,26,26,26.5,26.75,26.75,28,26.75,27.5,26.25,26,26.25,26,26.25,26.5,26.25,26.25,26,26.5,26.5,26,25.5,26,26.25,25.75,26,26.5,26,26,26.25,25.75,26.25,26.5,25.75,25.5,25.75,26,26.25,27,26.5,25.75,26.25,25.75,26,25.75,26.5,26.5,25.5,26.5,2,e
18_25_53.868858,29.9375,26.5,27.5,28.25,27,26,26.75,28.75,26.75,26.25,26.25,27,26.5,26,28,26.75,26.75,25.75,26,26.75,26.25,26.5,26.75,28,26.25,25.75,25.75,26,25.75,26.5,26,25.75,26,25.75,25.75,26.25,26,25.75,25.5,26.25,25.75,26.25,25.5,25.5,26.25,26,25.5,26,26.5,25.75,25.5,26,25.75,26,26,25.25,25.5,25.5,26.5,26.5,26.25,25.75,26,26,25.5,2,e
18_25_53.969131,29.9375,26.5,27.25,28.25,27.25,27.25,27.5,27.75,26.75,26,26.25,27,26.25,25.75,27.5,27.75,27.25,26.25,26.5,27,26.25,25.75,27,26.75,27,26,25.75,26.25,26,27,26.75,26,26.5,26.25,26.5,26.25,26,26.5,26,25.5,26.75,26.75,26.25,25.75,26,26,25.5,26.25,26.75,25.5,25.5,26.25,26.5,25.25,26.25,26,26.25,25.5,26.25,26,26.25,24.75,26.5,25.75,25.25,2,e
18_25_54.071630,29.9375,26,27,27.25,27.5,27.25,27,27.75,27.5,25.75,25.75,26.75,27,26.25,26.5,27,27.25,26.25,26.25,26.75,26.25,26.25,27,26.75,26.5,26.25,25.5,26.5,26,26.5,26,26.25,26.25,26,26.5,26.5,26,26,25.25,26,25.5,26.25,26,25.5,26.5,25.75,25.25,26.75,26,25,25,26.5,25.75,26.25,26.25,25.75,26,25.5,26.25,26.5,26.5,25.75,26.25,25.75,25.25,2,e
18_25_54.169639,29.9375,25.75,26.25,26.75,27.25,26.5,26.75,26.75,27.25,26.75,26,26.75,25.75,26,27.25,26.25,26.25,26,26.25,26.25,25.5,26,26.5,26.5,26.5,25.25,25.75,26,26.25,25.75,25.75,26,26.5,26.75,26.25,26.5,26,25.75,25.75,26.5,26,25.75,26,25.75,25.75,26.25,26.25,26.25,26.75,25.75,25.5,26.25,25.5,25.75,26.5,25.75,26.5,26.25,26,26.5,26.25,25.75,26.25,25.75,26.75,2,e
18_25_54.269881,29.9375,26,26.25,26.25,26.75,26.75,26.5,26.25,26.5,25.5,26.25,26.5,26.75,25.75,26.25,26.25,27.5,25.75,26.25,26.5,26.25,26,26.25,26.25,26.75,26.25,25.5,26.5,26,26.5,25.75,26,26.75,26.25,26,26,26.25,26,25.75,26.5,26,26.25,25.5,26,26,25.75,25.75,26.5,27.25,24.75,26.25,26,25.5,25.5,26.25,25.5,25.75,25.5,26,26,25.75,25.5,26.5,25.75,25.75,2,e
18_25_54.370114,29.9375,26,26.75,25.5,26.75,26.25,26.5,26.75,26.75,25.75,25.75,26.25,25.75,25.5,26.5,26.75,25.75,26.25,25.5,26,25.75,26,26.25,26.25,26.25,25.5,26,26,25.75,26.25,26,25.5,26.5,25.5,25.5,26,25.5,25.5,25.25,25.75,25.75,26,25.75,25.25,26,25.25,25.75,26.25,26.75,26,25.5,25.75,26.25,25.75,26.25,26.25,26.5,26,26,26,25.5,25.75,25.75,25.25,25.5,2,e
18_25_54.470350,29.9375,26.25,25.5,25.75,27,26.5,26,26.25,26.5,25.5,26.5,26.25,26.25,25.75,26.25,25.5,26.75,26.25,26,26.25,26,26,26.25,26.75,26.25,26,26.25,26.5,26.25,26.25,26,26.25,26.5,25.75,26.25,25.75,26,25.75,25.5,26,26,26.25,26.25,26,26.25,25.75,25.75,26,26.5,25.75,26,26.5,26,25.5,26.75,25.75,26,26.75,26,26.5,26,26,26,25.75,26,2,e
18_25_54.570561,29.9375,25.5,25.75,26,26.5,26.5,27,26.25,26.5,25.75,25.5,26.25,26,26,26.25,26,26,26,26.25,26.25,26.25,26,26.5,26.75,26.75,26.25,25.75,26,26.25,26,26,26.5,26.25,26.25,26,26.25,26,25.75,26.25,26.25,25.75,25.75,26.25,26,26,26.5,26,26,26.5,25.5,26,26.25,25.75,25.25,26,26,25.5,25.25,26.75,25.75,26.25,26,26.75,25.75,25.25,2,e
18_25_54.670801,29.9375,26,26.25,25.5,26.5,25.75,26.25,26.75,26.25,26,26,26.75,26.25,25.25,26.75,26.25,26.5,25.5,26,26.75,25.75,25.75,26.5,26.75,26.5,25.25,25.5,26,26,26,26,25.75,26.25,26,26,26.75,26.25,26,26,26.5,25.75,25.75,26.5,25.5,26,25.75,25.25,25.75,26.5,25.75,25.5,26,25.5,25.5,26,26.25,25.75,25.5,25.75,26,26,25.75,26.25,26,26,2,h
18_25_54.771045,29.9375,25.5,26,26,26,25.75,26,26,27,26.5,25.75,26,25.75,25.5,26.25,26.25,26.25,26.25,26.5,26.25,26,26,25.5,26.75,26.5,26.25,26.25,26.25,25.75,26,26,26.5,26.25,26.75,26.75,26,26,26,25.5,26.25,25.5,26.5,26,26,26,25.5,25.5,26.75,26.75,25.5,26,26,25.5,25.25,26.5,25.25,25.5,25.5,26,26.5,25.75,25.5,26.25,26,26.25,0,h
18_25_54.871321,29.9375,26,26,24.75,26.25,26,25.5,26,25.5,25,25.25,25.75,25.5,25.5,26.5,26.25,26.5,26.25,26,26.5,25.75,25,26.25,26.25,26.25,25.75,26,26,25.75,26.25,25.75,25.5,26,25.5,25.5,26,26.25,25,25.5,26.25,26,25.75,25.75,25.75,26.5,26.25,25.5,26,26,26,26,26.5,25.75,25.25,26,26,26,25.5,26.25,26.25,25.75,25,26.25,25.5,26,0,e
18_25_54.972451,29.9375,25.75,26.5,25.75,26.75,26,26,26.5,27.25,26.25,25.5,26.25,25.5,25.5,26.25,26,26,26.25,26,25.75,26.25,25.75,26.5,26.25,27,26,26.25,26.25,25.75,26,26.5,26,26.5,26,26,26.25,26,25.75,25.75,26,25.75,26,25.5,25.75,26,25.5,25.25,26.25,26.75,25.75,26.5,26,26,25.5,26.5,26.25,26.25,25.25,26.25,26.5,25.75,25.5,26,25.75,25.25,0,e
18_25_55.071887,29.9375,27,26.25,26.25,26.5,26.25,25.75,25.75,26.75,26.5,25.75,26.5,26,25.5,26,26,25.5,26.25,26,26.5,26,25.75,25.75,26,26.5,26,26,26.75,25.5,26,25.75,26,26.5,26.25,25.75,26,26,25.5,25.75,26,25.5,26.5,26.5,26,26.75,26,25.75,26.25,27.25,25.25,26,26.75,25.75,25.75,26.5,25.75,25.75,25.25,25.75,26.25,26,26,26.25,25.5,25.25,0,e
18_25_55.172130,29.9375,26.25,25.5,25.75,26.5,25.5,25.75,26.5,26.75,25,25.5,26.25,26,25.75,26.25,26,25.75,26.5,26,26.25,25.75,25.75,26.5,26.25,26.75,26.5,26,26.5,25.5,26.5,26,26.5,26.25,26.25,26,26.25,26.25,25.5,25.5,26,26.25,26.5,26,25.25,26.25,26,26,26.25,26.5,24.75,25.5,26,25.75,24.75,26.25,25.25,25.75,25.25,25.75,25.75,25.5,25.25,26.75,25.5,25.75,0,e
18_25_55.272374,29.9375,25.75,26,25.5,26.5,26.25,26.5,26.25,26.25,25.75,25.5,26.25,26,25.75,26,26,26,26,26.25,26.75,26,26,26.25,26.25,26.5,25.75,26,26,25.75,26.5,26.5,26,26.25,26.25,26,27,26,25.75,25.75,26.25,25.5,27,26.25,26,26.75,25.75,26,26,26.5,25.75,25.75,26.5,25.75,25.25,26.25,25.5,26.75,25,26,26.5,26.25,26.25,26,26,25.75,0,e
18_25_55.372605,29.9375,25.25,26,25.75,26.25,26.25,25.5,26,26.25,26,25.75,25.75,25.5,25.5,26,26.5,26.25,26.25,25.75,26,25.75,26,26,26.25,26.25,25.25,25.5,25.75,26,26,26,25.5,26,26.25,26.25,26.5,25.75,25.75,25.25,26,26.25,25.5,25.75,25.25,25.75,25.75,25,26,26.75,25.25,26,26,25.25,25.75,26.25,25,24.75,24.75,26.5,26,26,25.75,25.5,25.25,24.75,0,e
18_25_55.472817,29.9375,25.5,26,26,26.75,26,26,26.25,26.75,25.25,26,26.25,26,25.75,26.25,26.5,26.25,26.25,26.5,26.75,26.25,26,25.5,26.25,26.25,25.75,25.75,26,25.75,26.5,26,26.25,26,26.25,26.5,26.75,25.5,26,25.5,26.5,25.75,26,26,25.75,26.25,25.75,25.25,26,27,25.75,26,26.75,26.25,25.75,25.5,26.25,25.5,26.25,25.75,25.75,25.75,26,25.75,25.25,25.5,0,e
18_25_55.573054,29.9375,26.5,26,26,26.25,26.25,25.75,26.25,26.5,25.5,26,26,25.75,25.75,26.5,26,26,26.25,26.75,26.25,25.75,25.75,27,26.5,26.75,25.75,25.75,25.75,25.75,26.5,26.25,25.25,26.5,25.75,26.25,26.5,26.25,26.25,25,26.5,26,26.5,26.5,25.25,26.25,26.25,25.25,26.25,26.25,25.25,26.25,26,25.75,25.25,26,25.75,26.5,25.5,25.75,26.75,25.75,25.25,26.75,26.25,26.5,0,e
18_25_55.673287,29.875,26,26.25,25.75,26.5,25.75,25.5,26,26.75,24.75,25.5,25.75,25.75,25.75,26.75,26.25,26.75,25.75,25.75,26.5,25.75,25.5,26.25,26.5,26.25,26,26.25,26.25,25.25,26,25.75,26,26.25,25.5,26.25,26.5,26.25,25.5,25.75,26,25.5,26.5,25.75,25.5,26.25,26,26.25,26,26.75,25.25,26,25.75,25.5,25.75,26,25.25,26.25,26,25.75,26.25,26,26.25,26.75,26.25,25.75,0,e
18_25_55.773556,29.875,26,27,25.75,26.5,25.75,24.75,25.75,26.5,25.5,26.25,26,25.5,25.25,26.5,26,25.75,26,26.25,26.5,25.5,25.75,26.25,26.5,26.5,26,25.75,25.75,25.75,26.5,26,26,26.5,26.25,25.75,26.5,26,25.25,26,26,25.75,26.5,25.75,25.75,26,26,25.25,26.25,26.5,25,26,26.25,26,25,26.25,26,26,26,26,26.5,26,25.75,26.25,25.5,26.5,0,e
18_25_55.873843,29.9375,25.75,26,25.5,25.5,25.75,25,25.75,26.5,25.5,25,26.25,26.25,26.25,25.75,26.5,25.25,26,25.25,25.75,26,25.75,26,26.25,26.25,25.5,25.5,26.25,25.75,26,25.75,25.5,25.25,26.5,25,26,26.25,25.5,25.5,25.75,25.25,25.75,25.5,25.25,25.75,26.25,25,26,26.25,25.25,25.5,26,25.75,26,26.25,25.5,26,25.25,25.25,25.75,25.5,25.75,26,24.75,25.75,0,e
18_25_55.974037,29.9375,26,26.25,25.75,26.5,26,25.5,26.25,26.25,26,26,26.5,25.75,26,26.25,26,25.5,25.75,26,26.5,26.5,26,26.5,26.5,27,26.25,25.75,25.75,26,26.25,26.25,25.75,25.75,25.5,25.25,26.5,25.75,26.25,25.75,26.5,25.5,26.5,26,25.5,26,25.75,26,26.25,26.5,26.25,25.5,26,26.25,26.25,25.5,25.75,26.25,26,25.75,26.5,26,26.25,26.25,26,25.5,0,e
18_25_56.074281,29.9375,25.75,25.75,25.5,26.5,26.25,25.5,25.75,26,25.75,25.75,26,26.25,25.5,26.75,26,26.5,25.75,25.75,26,25.5,25.5,26.5,26.25,26.25,26,25.5,26.25,25.5,26.25,26,25.75,26.5,26.5,26.25,26,25.75,25.75,25.5,26,26.25,26.25,26.25,26,26,26.5,25.5,26.25,26.5,25.25,26,26.25,25.75,25.5,26,26,25.5,25.5,25.75,26.5,26.25,25.75,26,25.75,25.25,0,e
18_25_56.174517,29.9375,25.75,26,24.75,26.5,25.75,25.75,26.25,26.25,25.25,26,26.75,26,25.5,26,26,26.75,26.25,26.25,26.5,25.5,26,26.25,26.75,26.5,25.75,26,26,26.25,26.25,26,26,26.5,26,26.25,26.25,26.25,25.75,25.75,26.25,26.25,26,25.25,25.5,25.75,26.25,25.5,26.25,26.75,25.5,26.5,26.75,26,25.5,26.25,25.75,26.75,25.5,26,26.5,25.75,25.75,26.5,25,26.25,0,e
18_25_56.274729,29.9375,25.5,26,24.75,26.5,25.25,25.5,26,27,25.75,26,26.25,25.5,26,26.5,26,26.25,26,26.25,26.25,25.5,25.75,26.5,26.25,26.75,25.5,26,26.25,25.75,26.5,26,25.75,26.5,26.25,26,27,26.25,25.5,25.75,26.25,25.5,26.25,26.25,25,26.5,26.25,26,26.5,26.75,25.5,25.75,26.25,26,25,26.5,26,26.25,24.75,25.75,26.25,25.5,26,26.25,25.5,26,0,e
18_25_56.374978,29.9375,25.75,26.25,25.5,26.5,25.25,25.5,26,26,25.5,25.5,25.75,25.5,25.25,25.5,26,25.75,26,25.75,26.25,26,25.5,26.25,26,27,25.5,25.75,25.75,26,26.25,26,25.25,26,26.25,26,26.25,26,25,25.75,26.5,25,26,25.5,26,26.25,25.75,25.5,26,26.75,24.75,26,26,25.75,25.5,26,25.5,26,24.75,25.75,26.5,26,25.75,26.25,25.75,25.25,0,e
18_25_56.475225,29.9375,25.5,25.5,25.75,25.5,25.75,25.25,26.25,26,25.5,25.5,25.75,25.75,25.5,26.25,26,26,26.25,26.5,26.5,26,25.5,26,27,26.75,26.5,26.25,26,25.5,26.5,26.25,26.5,26.5,26.25,26.25,26.25,26.25,25.75,25.5,26.25,26,26.25,26.25,25.75,26.25,25.5,24.75,26.25,26.5,25.5,26.25,26,25.75,25,26.75,25.5,25.25,24.75,26.25,26.5,25.75,25,25.75,25.5,25.25,0,e
18_25_56.575455,29.9375,26,26,25.75,26.75,25.5,25.75,26.25,26.25,25,25.5,26.25,25.75,25.5,26.25,25.75,26,26.25,26.25,26.25,26,25.75,26,26.5,27,25.75,26,26,25.75,26.25,26.25,26,26,26,26,26.5,25.75,25.5,26,26.5,25.75,26,26.25,25.25,26.25,26.25,25.75,26.25,26.5,25.5,26,26,25.5,25.25,26.25,25,26.5,25.5,26.25,26.5,25.75,25.75,26.75,25.5,26,0,e
18_25_56.675711,29.9375,26.25,26.5,26,26.25,26.25,25.75,25.75,26.5,25.75,25.75,26.5,25.75,25.75,26,26,27,25.25,26.25,26.25,26.25,25.75,26.5,26.5,26.25,26,25.75,26,25.75,26.25,26.25,26,26,25.5,25.75,26.5,26,25.75,25.75,26.75,25.5,26.25,26,26.25,26,26.25,25.5,27,26.25,25.75,25.75,26,26,25.5,25.75,25.75,25.5,25.75,25.75,26.25,26,25.75,26.5,25.5,26,0,e
18_25_56.775949,29.9375,26.25,26.25,26,26,26,25.5,26.25,25.5,26.25,25.75,26.25,26,25.25,26.25,26,27,26,25.75,26.75,26.5,26.25,26.5,26.75,26.5,25.5,26,26,25.75,26.5,26.5,25.5,26.25,26.25,26,26.25,25.75,25.5,25.5,26.25,26.25,26.5,26.25,26.25,26.25,25.5,25.5,26.75,26.75,26,25.5,26.5,26.25,25.25,26.25,26.25,25.75,25.75,25.75,26.25,26,25.75,26.25,26,25.25,0,e
18_25_56.876153,29.9375,26,26.25,25.25,26.5,26.25,25.25,26.25,26.75,26.75,26.5,26.25,26.25,25.25,26,26.5,27,26,25.75,26.75,26.5,26.25,26.5,26.75,26.5,25.25,25.75,26,25.25,25.75,26,26,26.25,25.25,25.75,26,25.75,25.75,25.75,26.25,25.25,26.25,26.25,25.25,26,25.5,25.75,26.25,26,25.25,25.5,25.75,25.75,25,26.25,25.25,26.25,25.25,25.25,26.5,25.75,25.25,26.25,25.25,26,0,e
18_25_56.976398,29.875,25.75,26.25,25.5,26.25,25.75,26,25.75,26,26,25.75,26.25,25.25,25.5,26.5,25.25,25.75,25.75,26,26.5,25.75,25,26,26.75,26.25,25.25,25.75,26,25.25,26.5,26.25,26.25,26.25,26.25,26.25,26.25,25.75,26,26.25,26.25,26,26,26,26.25,26,25.75,25.5,26.25,26.25,25.25,25.75,26,25.25,25.25,25.75,26,26,25.5,26,26.25,25.75,26,26.25,25.25,26.25,0,e
18_25_57.076614,29.9375,26,26,26,26,25.5,25.25,26,26.25,25.25,25.5,26.5,25.5,25.5,26.5,26,25.75,26.5,25.75,25.75,25.75,26,26.5,26,27,26.25,26,26.5,25.75,26.5,26.25,26.25,26.25,26.5,26,26.25,26.25,25.5,25.75,26.25,26.25,25.75,26,26,26.25,25.75,26,26.5,26.5,25.25,25.5,26.75,26.25,25.5,26.25,25.25,25.75,25,25.75,26,25.5,26.25,27,26.5,25.25,0,e
18_25_57.176846,29.9375,25.75,26,26,26.25,25.75,26,26.25,26.25,25.5,26,26.5,26.25,25.75,26,25.75,26.5,26,26,26,26,25.75,26.5,26,26.75,26,25.75,25.75,25.75,26.75,26.25,26.25,26.25,26.5,26,26,25.75,25.75,25.25,26,26.25,27,26,25.75,26.25,26.5,25.75,26.5,26.75,26.25,26,26.5,25.5,26.5,26.5,25.75,26.75,24.75,25.5,26.5,26,25.5,26.25,25.5,25.25,0,e
18_25_57.277086,29.9375,26.5,26,26,26,26.5,25.5,26.25,26.75,25.75,26,26.75,26,25.5,27,26.25,26,26.5,26,26.5,25.75,26.25,26.25,26.75,26.75,25.5,26,25.75,25.5,26.25,26,26.25,25.75,26.75,26,26,25.75,25.75,25.25,26.25,26.25,26.25,26,25.5,26.5,26.25,26,26.5,27,26.5,26.25,26,26.25,25.5,26.5,26,25.5,25.25,26,26.5,26.25,26,26.5,26,26,0,e
18_25_57.377322,29.9375,26.5,25.75,25.75,26,25.75,26.5,26,26.75,25.75,25.5,26.5,25.75,25.75,26.5,26.5,26.5,26.5,26.25,26.5,26.25,26,26.5,26.5,26.75,26.25,26,26,26,26.25,26.25,25.75,26.25,25.75,26,26,26.25,26,25.5,26.25,26.25,26.25,26,25.5,26,25.75,25,26,26.5,24.75,25.75,25.5,25.75,25,26.25,25.5,25.75,25.25,25.25,26.5,25.5,25.25,26.75,25.5,24.75,0,e
18_25_57.477536,29.9375,25.75,26.25,25.75,26,25.75,25.75,25.75,26.25,26,25.75,26,25.5,25.5,25.75,26,26.25,26.5,26,26,25.5,26,26,26.75,25.75,26,26,25.5,25.25,26,26,25.75,26,25.5,26.25,26,25.75,25.75,25.25,25.5,25,26.25,26,25.5,26,25.75,25.25,26.25,26.75,25.25,25.5,26,26.25,25.5,26.5,25.25,26.25,25.5,25,26.25,25.75,25.75,26.5,26.25,25.75,0,e
18_25_57.577816,29.9375,26.75,26,26,26.25,26.5,25.5,27,26.5,26.75,26.5,26.5,25.75,25,25.75,25.75,27,25.75,25.75,26.75,26.25,25.75,27,26.75,27,25.75,26.25,25.75,26.25,26.75,26.25,26.25,26,26.25,25.75,26.5,26,26,26,26,26,26.25,26.25,26,26.25,26.25,25.75,26.75,26.5,25.5,25.75,25.75,25.5,25.5,25.75,25.25,26.75,25.25,26.25,26,26.25,26,26.75,26.5,25.75,0,e
18_25_57.678056,29.9375,25.75,26.25,26.5,26.5,25.75,26,26.25,26,26.25,26,26,26,26.25,26,25.75,26.75,25.75,26,26.25,26,26,26.5,26.25,26.75,26.25,26,26.25,26.25,26.25,26,26,26.5,25.75,26.5,26.75,26,26,26,26,26,26.5,27,26,26.25,26,25.25,26.5,27,25.5,26,26.5,25.5,26,25.5,25.75,26,25.25,26,26.5,26.25,26,26.5,25.5,25.5,0,e
18_25_57.778266,29.9375,25.75,26,26,25.75,26,26.25,26.25,26.25,26.5,26,26.75,26.5,25.75,26.25,26.5,26.5,27,25.75,27,26.25,26,26.5,26.75,26.25,26.25,25.5,26.5,26.25,26.5,26.75,26,27,26.25,26,26,26.5,26.25,25.25,26.5,25.25,26.5,27,26,26.25,26,25.25,26.5,27,25.5,26,26.5,25.5,26,25.5,25.75,26.5,25.75,25.5,26.5,26.5,25.5,26.5,25.5,26,0,e
18_25_57.878482,29.9375,26,26.25,25.75,26.25,26,26.25,26.25,26.25,25.75,25.75,27,26,25.75,26.75,26.25,26.5,26.25,26,26.5,26.75,26,26.75,26.75,26.75,25.5,26.75,26.25,26.25,26.25,26.5,25.75,26.5,26,26,26,26.25,25.75,26.25,26.25,25.75,26.25,26.5,25.75,26.75,26,26,26.25,27.25,25.5,26,26.25,26,25.5,26.75,26,26.5,25.75,25.5,26.5,25.75,25.5,25.75,25.25,25,0,e
18_25_57.978715,29.9375,26.5,26,25.5,26.5,25.75,25.75,26.25,26.25,26,25.75,26.25,26.25,26,26.25,26.25,25.75,25.75,26,26.25,26,25.75,26,26.75,26.5,26.25,25.75,26,25.5,25.75,26,25.75,26,25.75,26.25,26,25.75,26,26,26.25,25.25,26,25.5,26,26,25.75,25.75,26,26.5,25.25,25.75,26.25,26,25.5,26.25,25.25,26,24.5,25.5,26.5,25.75,26,26.25,25.25,24.5,0,e
18_25_58.078951,29.9375,25.75,26.25,26,26,25.75,25.75,26.5,25.5,26,26.5,27,26.25,25.75,27,26,26.75,26.25,26,26.5,25.75,26.25,26,26.25,26.75,25.5,26.25,26.5,26.5,26.5,26,25.75,26,26.25,25.75,26,26.5,26.25,26.25,26.25,26.25,27,26.25,25.75,26.25,26.25,26,26.25,26,25.25,26,26,25.75,25.75,25.75,26,25.25,25.5,26.25,26.25,25.5,26,26.25,25.25,24.5,0,e
18_25_58.179204,29.9375,26.5,26,26.25,26.25,25.5,26.5,26.5,26.5,25.75,25.75,26.5,26.25,26,26,26.25,26,26.75,26.25,26.5,26.25,26.5,26.5,27,27,25.75,26,25.75,26,26.25,26.5,25.75,26.25,26.5,26.25,26.5,26.5,25.75,25.5,26.5,25.5,26,26.25,26.25,26.5,26.25,25.75,26.5,27.25,25.25,25.5,26,26.25,25.5,26.25,26.25,25.75,25.75,26.25,27,26.25,26.75,25.75,25.25,25.75,0,e
18_25_58.279416,29.9375,26,26.5,26.25,26,26.5,26,26.75,26.5,26.5,26.25,26.25,26,26.25,26.25,26.5,26.75,26.25,26.5,26.5,26.75,25.75,26,26.25,26.5,25.75,26.25,26.25,26,26.5,26.25,26,26.5,26.25,26,26.75,26.5,25.75,26,26.25,26.25,26.25,26.5,26,26.25,26.5,26,26.5,26.5,25.25,26.5,26.5,26,25.75,25.5,26,26.5,25.25,26.25,27,26.25,26,26,26,25.5,0,e
18_25_58.379658,29.9375,26.5,26.25,26,26.75,26,26,26.5,26.5,26.75,26.5,27,26.25,26,26.75,26.25,26.75,26.5,26.25,26.5,26,26,26.5,27,26,26.5,26,26.5,26,26.5,26.5,25.75,26,26.5,26.25,27,26,26.5,26,26.5,25.75,26.5,26.5,25.75,26.5,26.25,26,27,27,26,25.5,26.25,26,26,26.25,26.25,26,26,26,27.25,26.5,26,27,25,26.25,0,e
18_25_58.479942,29.9375,26.25,26.25,25,26.5,26.25,25.75,26.25,26.5,25.5,25.75,25.75,25.75,25.25,26,25.5,25.75,25.5,25.75,26.25,25.75,26,26.5,26.25,26.25,26,25.75,26,26,26.5,26.25,25.5,26.5,26.5,25.5,26.25,26,25.75,26,26,26,26,26.5,26.25,26,25.75,26,26.25,26.5,25.5,25.75,26,25.75,25.5,26.25,25.5,25.25,25.25,24.75,26.5,25.5,25.25,26.5,25.75,26.25,0,e
18_25_58.580147,29.9375,25.75,27,25.75,26.5,26,25.75,26.5,26.75,26,26.25,26.75,26,26,26.5,26.5,26.5,26.75,26.75,27.25,26.25,26,26.75,26.25,26.75,26.25,25.75,27,26,27,26.5,26.25,27,26,26,26.5,26.25,25.5,26.25,27,25.75,26,26.25,25.75,26.5,26.25,25.5,26.25,26.75,25.25,26.5,26.75,26,26,26.75,25.75,26.25,25.5,26.25,26.75,26,26.25,26.5,25.75,26.25,0,e
18_25_58.680369,29.9375,25.5,26.25,26,26.5,26.5,26.75,26.25,26.5,26,26,26.5,26.25,25.75,26.75,26.5,26.75,26.25,26.5,26.5,26.75,25.75,26.5,26.5,27,26.25,26,26.25,25.75,26.25,26.75,26.25,26.25,26.5,26.5,27,26.5,26,26.25,26.5,26.25,27,26.5,26,26.25,26.75,26,26.75,26.75,26,26.75,25.75,26,25.25,26.75,25.5,26,25.5,26.25,27.25,26,26,26.25,25.75,26,0,e
18_25_58.780608,29.9375,25.75,26.25,25.5,26.25,26.75,25.25,27,26.75,26,26.5,26.5,26.25,25.75,25.75,26.5,26,25.5,25.75,26.75,26.75,26,26,26.5,26.75,26,25.75,26.5,26,26.75,26.25,26.5,26.5,26.75,26.75,26.75,26.25,25.75,26,26.25,25.25,26.25,26.5,26.25,26.25,26,26,26.5,27,26.25,26.25,26.25,25.5,25.75,26.5,26,26.5,25.5,26.5,26.5,26.25,26.75,26.5,25,26.5,0,e
18_25_58.880843,29.9375,26,26,25.75,27,25.75,26,26.25,26.25,25.75,26,26.5,26.25,26,26.75,26.75,25.75,26.5,26.75,26.5,26.25,26.25,26.75,26.75,27.25,26.5,26,26,25.75,26.25,26.25,26,27,26.25,26.25,26.5,26.25,26,26.25,26.25,25.75,26.5,26.25,26,26.25,25.75,26,26.75,27,25.75,25.75,26.5,26,25.5,26.5,26,26,25.75,26,26.5,26,25.75,25.75,25.25,25.75,0,e
