timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
16_26_03.506102,30.375,24.75,24.75,24.75,25.5,25,25,25.5,25.75,25.5,25,25.25,25,25,25,25.5,25.5,25.5,24.5,25,25.5,24.75,25.75,25.5,26.25,25,24.5,25,24.5,25.25,25.75,25.25,26,25.5,25.5,25.75,25,25.75,26,26,25.5,25.25,25.25,24.5,25.5,26.5,26,27.25,27.25,24.5,24.75,26,24.5,25,27.75,28,28,25.5,26.5,26.5,25.25,25.75,27.75,28,28,2,h
16_26_03.606350,30.4375,25.75,25.25,24.75,25.5,25,25,26,26.75,24.5,25.5,25.5,24.75,25,25.75,25,25.5,25,25.25,26,25.5,25.25,25.75,26,25.75,25.25,25.5,25.5,25,26,26,25.75,26.25,25.75,25.5,25.25,25.5,25.75,26.25,27,26.5,26.25,25.5,25.75,25.75,26.25,26.25,28,29,24.5,25.5,25.75,25.5,25.5,27,27.75,28.75,26.25,26.75,27,26.25,25.5,25.75,26.75,27,2,h
16_26_03.706593,30.375,25.75,24.75,25,25,25.25,25.25,25.5,26,25,25.5,25.25,24.75,24.75,25.75,26,25.75,25.25,25.5,25.5,25.5,25.25,26,26.25,26.5,25.5,24.5,25.5,25.25,26,26.25,26,25.75,25.25,24.75,25.75,24.75,25.75,26.5,27.75,27.75,25.25,25.75,25.25,26.25,26.25,25.75,28.25,29.5,25.25,25.75,26,25.5,25.75,26.75,27,27,26,26.75,26.25,26.25,26.25,26.25,26.5,26,1,e
16_26_03.806833,30.375,24.5,25.5,25,25.75,25,24.75,25.75,25.75,24.75,25.25,25.25,25,25,25.5,25,25.75,25,25,25.5,25.5,25,25.75,26.5,26.5,25.5,24.75,25.75,25.25,26,25.75,26.5,26.75,25.75,25.75,25.25,25.5,26,26.75,28.25,28,26.25,25.25,25,25.75,26.25,26.25,28.5,28,25,25.75,26.25,25,25.25,26,26.5,26,25.75,26,26.5,26.25,25.5,26,26.25,28.25,1,e
16_26_03.907051,30.4375,25.25,25.75,25,25,25.5,24.5,25.25,26.75,24.5,25.25,25,25.5,25.5,26,26,26.25,26,25.5,25.25,25.25,25.75,25.75,26.75,26.75,25.5,25,25.5,25.25,26.25,26.75,27.25,28.25,26,25.75,26,25.25,25.5,26.5,28,28.5,25.75,25.75,25.25,25.75,26.75,26.75,27.75,27.75,24.5,25,25.25,25.75,25.75,26,25.75,26,25.5,26,26.25,25.75,26,26.25,26,27.25,1,e
16_26_04.007337,30.4375,24.75,25.75,25.25,25.25,25.25,24.75,26,25.75,25.25,25,25.75,25.25,25,25.75,25.75,26.5,25,25.25,25.5,25.25,25.25,25.75,26.25,27,25.5,25,25.25,25.25,26.25,26.75,27.5,29,25.5,25.5,25.5,25.5,26,27,28.25,27.5,25.25,25.5,25.5,25.75,26,25.5,26.25,25.75,25,25.25,25.25,25.5,25,26.25,26,25.75,25,25.5,25.75,25.25,25.25,26.5,26.25,25,1,e
16_26_04.107579,30.4375,25.25,25.75,25.25,25.5,25.75,25.25,26,27,25.25,25.25,25.75,25.25,24.75,26.5,25.75,27,25.25,25.25,26,25,26,27,28,28.75,25.75,25.5,25.75,25.75,26.75,27.5,27.75,28.25,25.75,25.5,26,25.5,25.5,25.5,26.75,25.75,26,25.75,25,25.5,26,25.25,26,26.75,25.25,26.25,25.5,25.25,25.5,26,26,26.5,26.5,25.75,25.75,25.5,25,26.75,26,26.5,1,e
16_26_04.207792,30.375,25.25,25.25,25.25,25.25,25.25,25.5,26.25,26.5,25,25,25.25,25.5,25.5,27,26.5,28.75,25.75,25.5,25.75,25.5,26,27.25,28.5,28.5,25.5,25.25,25.25,25.5,25.75,26.75,27.25,26.5,25.25,25.5,25.5,25.5,25.25,26.25,25.75,25.5,25.25,25,25,25.25,25.75,24.75,26.5,26.25,25,25.25,25.5,25.75,25.25,25.5,25.25,26.25,26.25,25.25,26.25,26,25.5,27,26,25.5,1,e
16_26_04.308010,30.4375,25.25,25.25,24.75,25.5,26,25.5,26,28.25,24.5,25.5,25.75,25.5,26,27.5,27.5,28,25.75,25.75,25.75,25.75,25.75,27.25,27.75,27.5,25.5,25.5,25.25,25.25,25.75,26.5,26.25,26.5,26,25.5,26,26,25.25,25.5,25.75,25.75,26,25.5,25.25,25.75,25.25,25.25,25.75,26,25.75,25.25,25.75,25.5,25,25.25,25.5,26,26.25,26,26.25,25.75,25.75,26,26,26.5,1,e
16_26_04.408260,30.4375,25,25.5,25.25,25.5,26,26.25,27.5,28.75,25.75,25.5,25.75,24.5,26.5,27,27,27.5,25.75,25.5,26,25.25,25.75,27.5,26.5,26,25.25,25.75,25.75,25,25.75,26.25,26,26.25,25.5,25.5,26,25.5,25.5,25.5,26.25,25,25.5,26,25,25.25,26,25,25.75,26.25,25,25.75,25.5,26,25.25,26,25.5,26.25,26.25,25.75,26,26,25.75,26,25.5,26.75,1,e
16_26_04.508503,30.4375,25.25,25.5,25.25,25.5,27,27,27.5,27.5,25.5,25.5,25.5,25.5,26,27.25,26.75,27,24.75,25.75,26,25.25,25.75,26.5,25.5,25.75,26,25.5,25.75,25.75,25.25,25.75,26,26,25.75,25.25,26.25,26,25,24.75,26,25.75,25.75,25.5,25.75,25.5,25.75,25,25.5,26.5,25.75,25.25,26,25.25,24.75,26,25.5,25.75,26.5,25.75,26.5,25.5,25.25,26,25.5,26,1,e
16_26_04.608745,30.4375,25.5,25.75,25.25,25.75,26.25,26.75,26.5,27.25,25.5,25.5,25.75,25,26,27,26.25,27.25,25.75,25.25,26.25,25.5,26,25.75,26.5,27,25.5,25.5,25.5,25.5,25.75,26,25.5,26.25,26.5,25.5,26,25,25.25,25,26,25.25,26.25,25.5,25.25,25.75,25.75,25.25,25.75,26,25.5,26.25,25.5,25.75,25.5,25.75,25.5,26,26,25.75,26.25,26,26.25,26.5,26.25,26.25,1,e
16_26_04.708962,30.4375,25.5,25.75,25.5,25.75,26.5,26.5,27.25,26.25,24.75,25.25,25.5,25.75,26,26.75,25.75,26.25,25.25,24.75,25.75,25.75,25.5,25.5,26,26.25,25,25.25,26,25.25,25.75,25.75,26,26,25.25,25,26.25,26.25,25,24.75,25.75,25,25.5,25.25,25.5,26,26,25.25,26,26.5,25.25,25.25,25.25,25.25,25.25,25.75,25.5,26.25,26.25,25.5,26.5,25.75,26.75,26.5,26,25.75,1,e
16_26_04.809212,30.4375,25.75,25.75,25.5,25.5,26,26.25,26.75,27.25,25.5,25.5,25.5,26,26.75,26,26,26,25,25.75,26,25.75,26,25.5,26,27.25,25.5,25.5,25.75,25.5,25.75,25.75,25.75,26.25,25.25,26,26,26.25,25.25,25.25,26,25.75,25.75,25.5,25.25,25.25,25.25,25.25,26.25,25.75,25.75,25.5,25.75,24.75,25.25,25.75,25.5,25.5,25.75,26,26.5,25.75,25.5,25.5,26,25.5,1,e
16_26_04.909505,30.4375,25,26,25,25.75,25.75,26.5,26.75,27,25.25,24.5,25.5,25.25,26,26.25,25.25,26.25,25.5,25.5,26,25.5,25.5,26.5,26.25,26.5,25.5,25.25,25.75,25.5,25.5,26,26,26,25.75,25.5,25.75,25,25.5,25.5,26,25.25,25.5,26,25.5,25.75,25.75,25.5,26.5,26.5,25,25.5,26,25.5,25,25.75,25.75,25.75,26.5,26,26.5,26,25.75,26.5,25.75,26.75,1,e
16_26_05.009734,30.4375,25.75,25.5,24.5,25.75,25.75,26,26.75,26,25.25,25,25.75,25.25,25.75,25.75,25.5,26.25,25.25,25.75,25.5,25.5,25,25.75,26.25,25.75,25,25.25,25.5,25.5,25.5,26,25,26,25.5,26,25.75,25.5,25.75,25.5,26,25.5,26.25,26.5,25.75,25.75,25.5,25.25,26,25.75,25.25,25.75,25.25,25.75,25.75,26.25,25,25.75,25,26.5,25.75,25.75,25.5,26,25.75,26,1,h
16_26_05.109946,30.375,25,25.75,25.5,26.25,27.25,26.75,26.75,26,25.5,25.75,26,25,25.25,25.75,26,25.75,25.5,25.75,26.25,25.25,25.25,26,26,26.5,25.75,25.25,25.75,25.5,26,26.25,26.25,26.75,25.5,25.5,26.25,25.75,25.5,25.5,26.25,25.75,26.25,26.25,25.25,25.75,25.25,25.5,26,26.5,25.25,25.5,25.25,25.5,25.5,25.75,25.5,26,26,25.5,25.75,26,25.5,26.25,26,26.75,1,h
16_26_05.210302,30.375,25,25.75,25.5,25.75,26.75,25.75,25.5,26.75,25.75,25.25,25.75,25.75,25,25.75,26,26.75,25.5,26.25,26,25.5,25.25,25.75,26.5,27,25.75,25.5,25.5,25.5,26,26.25,26,26,25.75,25.5,26,25.5,25.75,25.5,26,25,26,25.5,25.25,25.5,25.75,24.75,25.75,26.5,26.5,25,26,25.75,25.25,26.25,26,25.75,26,25.5,26.25,26.5,26.25,26.5,26,26.25,1,h
16_26_05.310533,30.375,25.5,25.25,25.5,25.75,26.75,25.75,26.5,26.5,25.25,25.25,25.75,25.25,24.75,26,25.5,26,25.75,25.25,25.5,25.5,25.5,26,26,26.5,25.5,25.25,25.5,25.25,25.25,26.25,25.5,26.25,25.75,25.75,26,25.25,25.25,25.5,25.75,25.5,26.5,25.75,25.75,26,26,25.5,26.5,26.5,26,25.75,25.75,25.25,25.25,25.75,25.5,26,25.75,25.5,25.75,26.25,26,25.5,26.75,25.25,0,e
16_26_05.410788,30.4375,26,25.75,25.25,26.25,26,26.25,26.5,26.5,25.25,25.25,26,25.75,26,26,25.75,26,26.25,25.75,26.25,25.25,25.5,26.25,26.25,26.5,25.25,25.25,26,25,25.5,25.5,25.25,26,25.5,25.75,25.75,25.5,25.5,25.25,26.5,26,26.5,25.5,25,26,25.75,25.75,26,26.25,25.25,25.75,25.75,25,25.75,25.75,25.75,26,25.5,25.5,26.75,26.5,26,26.75,25.75,27,0,e
16_26_05.511064,30.375,25.75,25.25,24.75,25.75,25.5,26.25,25.75,26.75,25.25,25.75,26,25.75,26,26,26,25.75,25.25,25,26.25,25.25,24.75,25.75,26,25.75,25.75,25.75,25.75,25.25,25.5,25.5,25.25,26,25.5,25.5,25.25,25.5,25,24.75,25.75,26.25,26,25.5,25.75,25.5,25.25,25.5,26,25.5,25.25,25.25,25.25,26,25.25,25.5,25.25,25.5,25.25,25.75,25.75,26.25,25.5,26.25,25.75,25.75,0,e
16_26_05.611323,30.4375,25.75,26,24.5,26,25.75,26.25,25.25,26.5,24.5,25.75,25.25,25.5,25,26,26,25.75,25.25,25.5,26.25,25.5,25.25,25.5,26,26.25,25,25.25,25.5,25,26,26.25,25.75,26,26.5,26,26.25,25.75,26,25.5,26.5,26,26,25.75,25.75,26.5,26,25.5,25.5,26.75,25.75,25.5,26,26.25,25.25,26,25.5,26,25.5,25.75,26,26.5,25.5,26.75,25.25,26.5,0,e
16_26_05.711606,30.4375,25.25,25.25,25.75,26.5,26,26.25,26,26.75,25.75,25.25,26,25.5,25.25,25.75,25.75,26,25.25,25.5,26.25,25.5,25.25,26.25,26,26.25,25.5,25.25,25.75,25,25.5,25.75,25.5,26,25.25,25.5,26.25,26,25.75,25.25,26,25.75,25.25,25.75,25.5,26,25.5,25.25,26.25,26.5,25.75,25.5,26,26,25.25,26.5,26,26.25,26,26,26,27,26.5,26.25,26,26.5,0,e
16_26_05.811883,30.4375,25.75,25.25,25.25,25.75,26,25.5,26.25,26.75,25.5,25.5,26,25.5,25.75,25.75,25.25,26,25.5,25.75,25.75,25.25,25,26.5,26,26.75,25.5,25.5,25.75,26,25.75,26.25,25.5,26.5,25.75,25.75,26,25.75,25.25,25.5,25.75,25.5,25.25,25.5,25.75,26,25.5,25,25.5,26.5,25.5,25.25,26,26.25,26,26.5,25.5,26.25,26,26,26.5,27.5,25.5,25.75,26.25,26.75,1,h
16_26_05.912328,30.4375,25.5,25.5,25.25,25.75,25.75,26,26,25.5,25.5,25.25,25.5,25,25.25,25.25,26,26.25,25.5,26,26.25,25.25,25,26.5,26,26.75,25.5,25.5,25.5,26,25.75,25.75,25.75,25.75,25.75,25.75,26.25,26,25.5,25.5,25.75,25.75,26,25.75,25,25.5,25.5,25.5,25.75,26.75,25,25.5,25.75,26.25,25.75,26.25,25.5,26,24.75,26.25,26.25,28.75,26.25,26.75,25.5,26.75,1,e
16_26_06.012614,30.4375,25.5,25.75,24.75,25.75,25.5,25.25,25.5,25.75,25,26,25.75,25.5,25.5,26,26,26.25,25.5,26,25.75,25.75,25.5,26,26,26.75,25.75,25.25,25.5,26,25.75,25.75,25.75,25.5,25.75,25.5,25.75,25.5,25.25,25.25,26,25.5,25.75,25.75,25.5,26,26.25,25.25,26,26.25,25.75,25.25,26,26.75,25.75,25.5,25.25,25.25,26.5,25.25,26.5,28,26.75,26.5,25.5,25.75,1,e
16_26_06.112880,30.4375,25.25,25.25,25.25,25.25,25.25,25.25,26.25,26,25,25,25.75,25,25.75,25.25,25.75,25.5,25.25,25,25.75,25.25,25.25,26,25.75,26,25,25.5,26,25.75,25.5,25.75,25.75,25.5,25.75,26.25,26.25,25.75,25.5,25.5,25.75,24.75,26,26.5,25.75,26.25,26.25,25.75,26,26.75,25.75,26.25,26.75,26.75,26.25,26.5,25.75,26.5,25.5,25.75,26.75,28,28,25.5,26.5,26.25,1,e
16_26_06.213143,30.4375,25.75,26,25.25,25.75,25.25,26.25,26,26.25,25,25,25.75,24.75,24.5,25.25,25.5,25.5,26,25.75,26.25,25.75,25,25.25,26,26,25.5,25.5,26,25.25,26.25,26,25.75,26.75,25.75,26.25,26.25,25.75,25.25,25.5,25,25.25,25.5,25.75,26,26.25,26.5,25.75,26,26.25,25.75,25,26,27.25,26.5,26.25,26,25.25,26.75,25.75,27,28,28.25,26,25.5,26.25,1,e
16_26_06.313398,30.375,25.25,25.75,25.75,25.75,25.75,25.5,25.5,25.75,25.25,25.25,25.5,25.25,25,25.5,25.75,26,25.75,25.75,26.25,25.75,25.75,25.75,26,26.75,26.25,25.25,25.5,26,26.25,25.75,25.75,26.25,25.5,25.75,26,26,25.25,25.5,25,25.25,25.5,26,26,26.75,26.25,25.5,25.75,26.75,25.25,25.75,26.25,27.25,26.75,25.75,26,26,26.25,25.75,26.5,29,28.75,27,26.25,26.5,1,e
16_26_06.413701,30.4375,25.75,25,24.75,25.5,25.75,25,26,26.25,25,24.75,25.75,25.25,25.25,26.25,26,26.25,25.75,26.25,25.75,25.75,25.5,25.5,26,26.25,25.5,25,25.75,25.5,25.5,25.75,25.5,26.25,26,25.25,26,26.25,25.5,25.75,26.5,25.5,25.5,26,25.25,27.5,26.75,25.5,26.5,27,25.5,25.5,26,28,28.25,27.25,26,25.75,26,25.25,26,28.5,28.5,27.5,26.75,26.5,1,e
16_26_06.514018,30.4375,25.75,25.75,24.25,25.5,25,25.75,25.25,26.25,26,25.5,26,25.5,26.25,26,25.5,25.25,25.75,25.5,25.5,25.75,25.25,26,26.25,26.25,24.75,25,25.75,25.25,26,25.25,25.25,25.75,25.5,25.75,26,26.25,25.5,25.5,26.5,26,26.25,25.75,25.25,27.5,26.75,25.5,26.5,26.75,25.75,26.25,26.25,27.5,28.25,27.5,25.5,25.5,25.5,26.25,26.75,28.25,28.25,26.25,26.75,26.75,1,e
16_26_06.614341,30.4375,25.25,25,25,25,25.5,25.5,26,26.25,25.25,25.25,26,25.25,25.25,25.75,25.75,25.75,25.25,25,26.25,25.5,24.5,25.5,25.75,25.5,25.5,25,26,25.75,26,26,25.5,26,25,26,26,26.25,25.5,25.5,26,25.75,26,26.5,26,27.5,28.25,26.5,26,27,26,25.5,26.75,28.5,28.25,28.25,26,26.5,26.25,25.75,27.5,26.75,28.5,26.25,26.5,27,1,e
16_26_06.714604,30.4375,25.75,25.5,25.75,25.75,25.75,25.5,25.75,26.25,25.75,25.25,26,25.5,25.5,26.25,26,25.75,25.75,25.75,25.75,25.75,25.25,26,25.75,26.25,25.5,25.5,25.5,25.5,26.25,26,26,26,25.75,25.75,26,26.25,25.75,25.25,26,25.5,26,26.5,26,27.5,28.25,26.5,26,27,26,25.5,26.75,26.75,28.5,27.75,25.75,27,26,26,26.75,26.25,27.25,27.25,27,27.5,1,e
16_26_06.814879,30.4375,25.25,25.5,25.5,25.75,25.75,25.25,25.25,26.75,25.75,25.25,26,25.25,24.75,25.75,25.75,26.25,26.25,25.75,25.75,25.75,25.25,26.25,26.5,26.75,25.75,25.25,25.5,25.5,26.5,26.25,25.75,25.75,25.75,25.75,26.25,26.25,26.75,25.75,25.75,25.5,25.5,25.75,26,28,29,27.25,26.5,27,25.25,26.5,26.25,26.75,28.5,27.75,25.75,27,26,26,26.25,26.5,26,27,26.25,26.25,1,e
16_26_06.915092,30.5,25.75,26,24.75,26,25.5,25.75,25.5,27.25,25.5,26,26,25.5,25.75,26.5,25.25,26.5,25.5,25.5,26.5,25.75,25.5,26.25,26.25,26.5,25.5,25.5,25.75,26,26.75,26,25.5,25.5,25.75,25.5,26.5,26.75,27.75,26.25,26,25.5,26.25,25.5,26,27.75,28.5,27.25,27.25,27,25,25.25,26.5,26.25,27,26.75,26.25,26.5,26.5,26,26.25,26.5,25.75,26.5,26.75,25.75,1,e
16_26_07.015353,30.4375,26,25.75,25,26,26,25.75,26.25,26.25,25.5,25.25,25.75,25,25.75,25.25,25.5,26,25.5,26.25,25.75,26.25,25.75,26.25,26,26.5,26,25.5,25.5,26.25,27.5,26.5,26,26.75,25.75,26.25,26.25,27.25,28,27.25,26.25,25.75,26,25.75,25.25,26.75,28,27.5,26.75,26.25,25,26.25,26,26,26,26.75,26,26.75,26.5,26.5,26.5,26,25.75,26.5,26.75,26.75,1,e
16_26_07.115589,30.4375,25.5,25.25,24.75,25.75,25.25,25.5,25.5,26,25,25,26,25,24.75,25.5,25.25,25.5,25.75,25.75,25.75,25.5,25.75,26,26.5,26.5,24.5,25.25,26,25.5,27.75,26.5,25.5,26.5,26,25.5,25.5,27.5,28.25,27.75,26.75,25.5,26.25,25.5,25.25,25.5,26.5,26,26.5,26.5,25.5,25.25,25.75,25.5,25.25,25.75,25.75,25.5,26.25,26.25,26,25,25.5,26.75,26,26.75,1,e
16_26_07.215800,30.375,27,25.25,25.5,25.25,25.5,25.25,25.75,26.25,25.25,25.75,26,25.75,25.5,25.5,26,26.5,25.25,26,25.75,26,26.25,26.5,25.75,26.75,26.25,25.5,25.5,26.5,28.5,28.5,26.25,26.5,26.5,25.5,26.5,26.25,27,27.5,27,25.5,26,26.5,25.5,25.75,26,25,26.25,26.5,25.25,25.5,25.75,26,25.25,26.5,25.5,26,26.5,26.25,26.5,25.75,25.25,25.5,25.75,26,1,e
16_26_07.316018,30.4375,25.5,25.75,25.25,25.5,25.5,25.25,25.75,26.25,25.75,25.75,26,25.5,25.5,26.25,25.5,26.75,26,25,26,25.5,26.5,28,26.25,27,25.5,25.25,25.75,26.5,28,28.75,26.75,26.5,26,25.5,26,25.5,25.75,25.75,27,25.75,25.75,25.25,25.5,26,25.75,25.5,26.5,25.75,25.75,25.75,26,25.25,25.5,26,25.75,25.75,25.5,26.75,26.75,26.5,25.5,27,26,26.5,1,e
16_26_07.416247,30.4375,25.25,25.75,25,25.75,25.5,25,26.5,26.25,25.25,25.5,26,25.75,26,26.75,26.5,26.5,25.75,25.25,25.75,26.25,27.75,28.75,27.25,27,25.5,26,25.75,25.5,27.75,28,26.25,26.25,26.25,25.75,25.5,25.75,25.75,25.75,26.75,25.5,25.5,26,25.5,26,26.25,26,26,26.5,25,25.75,26,25.75,25,26,25.25,26.25,25.25,26.5,26,25.5,26,25.5,25.5,26.75,1,e
16_26_07.516511,30.4375,26.5,25.75,25.75,26.25,25.5,26.5,27,26.25,25.75,25.25,26,26,26.5,28.5,26.75,26.5,26,25.75,25.75,26.5,28.5,29,27.75,27.25,25.5,26,25.25,25.75,26.25,26.75,26,27,25.75,25.5,26,25.25,25.5,25.5,26.75,25.5,26.25,26,25.25,25.75,25.75,25.5,26,27,24.25,26.25,25.75,25.75,25.75,25.75,25,26,24.5,26.75,26,26.25,25.75,26.25,26.5,26.25,1,e
16_26_07.616739,30.4375,25.25,25,25.25,25.75,25.75,27.25,26.75,26.5,25.5,25.5,26,25.5,27,28.25,27.5,26.5,26,25.5,26,26,27.5,28.5,27,27,25.5,25,26,25.75,27,25.75,26,26.25,25.75,25.5,26,25.75,25.5,25.75,25.75,25.25,25.75,26,25.75,25.75,25.5,25.75,26,26,24.75,24.5,25.75,25.5,25.25,26.25,25.5,25.5,25.25,26,26,25.75,25.75,25.75,25.75,26.75,1,e
16_26_07.716957,30.4375,26.25,25.5,25.5,26,26.25,27.75,27.5,27,25.25,25.5,26,25.75,27.75,29,27.75,26.5,25.5,26,26.25,25.75,26.75,26.75,26.5,27.25,26,25.5,26,25.5,26.5,26.25,25.5,26.5,25.5,26,26.25,26.25,26,25.5,25.75,26,26,25.75,25.75,25.5,25.75,25.75,25.5,26.75,25.25,25.25,25.75,25.5,25.25,26.25,25.25,26.25,25.5,27,26.5,26,26.75,26.75,26.25,26.5,1,e
16_26_07.817179,30.4375,25.75,26.25,25.5,25.25,27.25,28.25,28.5,27,25.5,25.75,26,26,26.5,27.5,26.25,26.75,25.75,25.5,25.75,25.75,26.25,26.5,26,26.5,25.5,25.25,25.75,25.5,26.75,26,25.75,26.75,25.5,25.75,26.25,25.5,25.25,25.25,26,24.75,26.25,25.75,25.25,26,25.25,25.25,26.25,26.75,25,25.75,25.75,25.25,25.25,26.75,26.25,25.75,25.25,25.5,26.25,26.5,26,26.75,25.5,25.75,1,e
16_26_07.917385,30.4375,25.5,26,25.25,25.75,27.25,28.25,27.5,27.25,25.25,25.25,26,25.75,26.75,26.75,26.5,26.5,26,26,26,26.25,26.25,26,26.5,26.25,25.25,25.75,25.75,25.5,25.75,26,25.75,26.25,26,26,25.75,25.5,25,25,26,25.75,25.75,25.75,25.25,25.75,25.5,25.5,26.5,26.25,25.75,25.25,25.25,26,25.5,26,25.5,26.5,24.5,26,26.5,26.25,24.75,27.25,25.75,25.75,1,e
16_26_08.017593,30.4375,25.5,25.25,25.5,25.75,27,27.75,27,26.25,25.5,25.5,26,25.25,26.75,26.5,26.5,26.5,25.25,25.75,26.25,25.5,25.5,26,26,26,25,25.25,25.5,25.75,25.5,26,25.5,26.25,26,26,26,25.5,25.75,25.5,25.5,25.75,26,26.25,25.5,26,25.5,25,26.5,27.25,25,24.75,25.75,25.75,25,25.75,25,25.5,24.25,26,27,26.75,25.75,26.5,26,26.75,1,e
16_26_08.117841,30.4375,25,25.75,25,25.75,26.25,27,26.75,25.5,25,25,25.75,25.25,26,26.5,26,26,25.5,26,25.75,25.5,25.25,25.75,26,26,25,25.25,26,25.25,25.25,25.5,25.75,26.25,26,25.75,26,25.5,25.5,24.75,25.25,25.5,26,26.25,25,26.25,25.5,25,26.25,26.75,25.5,25.75,26.25,26,24.5,25.25,25.25,26.25,25,26.25,26.75,25.75,25.75,26.75,26.5,26.5,1,e
16_26_08.218060,30.4375,26,26,25.25,26,26.75,26.75,26,27.25,25.25,25.75,26,26,26,26,26.25,26.75,25.75,26,25.75,26,25.75,26.25,26.25,26.5,25.75,25,25.5,25.25,26,25.75,25.75,25.75,25.25,25.75,25.75,25.5,25.25,25.5,25.75,25.75,26,26.25,25.25,25.75,26.25,25.75,26.25,26.5,25.5,25.75,26.5,26,25.5,26.25,25.25,25.5,25,26.5,27,27,25.5,26.75,25.75,26.5,2,h
16_26_08.318315,30.4375,25.75,26,25.25,26,26,26.75,26.5,26.25,24.75,25,26,25.5,26,26,25.75,26,25.75,25.25,26,25.75,25.75,26,26,26.75,25.75,25.25,26,25.25,26.25,26,25.75,26.25,26.5,25.75,26,26,25.75,25.5,26.25,25.75,25.75,25.75,25.75,25.75,25.75,25.5,26,26.5,25.75,26,25.75,26.25,25.75,26.25,26.25,25.75,24.75,25.75,27,26.75,25.25,26.75,26,26.5,2,h
16_26_08.418504,30.4375,25,25.5,24.75,26.25,26.25,25.75,25.5,25.75,25.25,25.25,25.75,25.5,25.5,26.5,26,26.25,25,26,25.75,25.25,25.5,25.75,25.5,26,25.25,25.5,25.75,25.75,26,25.25,26,26.25,25.5,25.75,26.25,26,25.5,25,26.25,25.75,26,25.5,25.75,26.5,26.25,25.25,26.5,26.75,25.25,25.25,26,26,25.5,26.5,26.25,26.5,25.25,25.5,27,26.5,25.5,26.25,25.25,27,2,h
16_26_08.518748,30.4375,25.75,25.75,25.75,25.25,26.25,26.25,26,27,25.25,25.25,25.5,25.5,25.25,25.75,25.75,25.75,26,25.75,25.75,25.5,26,25.5,26.25,26.75,26.25,25.25,25.25,26,26,25.75,25.5,26.5,25.75,25.75,26,25.75,25.75,25.5,25.75,25.5,26,26,25.5,26,25.5,24.75,26,26.25,25.25,25,26,26,26,26,26,26,25.25,26.25,26.5,27.25,25.75,25.5,25.75,26.25,1,h
16_26_08.618977,30.4375,25.5,26.25,25.25,25.75,25.5,26,25.75,26.25,25.25,25.5,25.5,25.5,25.5,25.75,25.75,26.5,25.5,25.25,25.75,25.5,25,26,26,26.25,25.5,25.75,25.25,25.5,25.75,25.75,25.5,25.5,26,26,26,25.5,24.5,25,25.75,25.5,25.5,26,25.5,26.5,26,25.25,26,26.75,25.25,25.25,25.75,26.5,25.25,26.25,25.75,26,24.75,26.25,27,26.5,26.25,25.5,25.75,26.75,1,h
16_26_08.719219,30.4375,25.5,25.75,24.75,26,25.75,25.75,26,26.25,25.25,25.5,26.25,25,25.5,26.25,26,26.25,25.5,25.75,26.25,25.75,25.5,26,26.25,27.25,25.25,25,25.5,25.25,26,26,25.75,26.75,25.25,25.75,26.25,25.75,25.5,24.75,27,25.5,26,26.5,25.75,26,26.5,25.75,26,26.5,26,25.5,26.25,27.75,26,26.25,25.5,26,26.25,26.5,28.5,27.75,26.75,26.75,25.75,26.75,1,e
16_26_08.819463,30.4375,25,25.75,25,25.75,25.25,25.75,26,26.5,25.5,24.75,26,25.75,25.75,26,25.75,26,25.75,25.75,26.25,26,25.25,26.25,25.5,26.5,26,25.5,25.75,25.25,26.25,26,25.25,26.5,26.25,25.25,26.25,26,25.25,25.75,25.5,25.75,25.75,25.75,26.5,26.5,26.25,25.75,26.5,26.5,25.5,26.25,27,26.75,26,26.5,25,25.5,25.5,27,27.5,28,26.75,26.25,25.75,27,1,e
16_26_08.919724,30.4375,25.75,25.5,25.25,26,26.25,25,25.75,26.75,25.25,25.25,26.25,25.75,25.5,25.5,25.5,26.5,25.75,25.75,26,26,25.75,26,26.5,26.25,25.5,25.5,25.75,25.5,25.5,26,25.5,26.5,26,25.75,26.25,25.75,25.75,24.75,26,25.5,25.75,26,26.25,27.25,26,26,25.75,26.25,25.25,26.75,27.75,26.75,26.25,26.25,25.25,26,26,26.75,27.25,28,26.5,26.5,25.5,26.75,1,e
16_26_09.019993,30.4375,25.25,25,25,25.75,26,25.5,25.75,26.5,25.25,25.5,26,25.5,25.25,25.75,26,26.25,25,25.75,25.75,25.75,25.5,26.25,26.25,26.75,25,25.5,25.5,25.25,26.25,26.25,25,26,26.25,26,26.25,26.25,25.75,25,26.25,25.75,26,25.75,25.75,26.75,26.5,25.5,26.25,26.5,25.5,27.25,27.5,27.5,27,26,25.75,25.5,26.5,26.75,28,27.75,27.75,26.25,25.75,26.5,1,e
