timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
18_15_40.205000,30.625,28,27.75,26,27.5,27,25.75,26.25,25.75,27.75,27.25,27.25,27,27.5,27,26.25,25.75,26.5,27.25,27.75,27.25,27,26,26,26.5,26.5,25.75,26,26,26,26,25.75,26.5,26.25,26.25,26.5,26.5,26,26.25,25.75,25.75,25.75,26.25,25.75,26,25.75,25.5,25.75,26.75,25.5,25.25,25.75,25.75,25,26.5,25.75,25.75,25.75,25.75,26,26.25,25.5,26.5,26,25.25,2,h
18_15_40.305210,30.6875,27.75,28,26.25,27.5,27.5,25.75,26.75,26.25,28.25,27.5,27.25,27.75,27.25,26.5,25.75,26.25,27,26.75,27.75,27,26.25,26,26.5,26.5,26,26.75,26,26,26,26,25.75,26.5,26.25,26.25,26.5,26,26,25.75,26,25.25,25.75,26,25.5,26,26,26.25,26,26.5,25.25,25.75,26.25,25.5,26,26,25.25,25.5,25.25,25.75,26.5,25.75,25.25,26.25,25,26.25,2,h
18_15_40.405434,30.625,28.25,28,25.75,27.5,26.75,25.5,26,25.75,28.25,27.5,26.75,27.25,27,26.5,26,25.5,26.5,27.25,27.25,26.75,26.75,26.5,26.25,26.25,25.75,26,26.75,25.75,26.5,26,25.25,26,26.25,26,26.25,26,26,25.75,26,25.75,25.5,25.75,25.5,26.25,25.5,26,26,26.25,25.25,25.75,26.25,26.25,25.5,26.5,25.75,26.5,25.75,25.75,26.5,25.5,25.5,26.25,25.5,25.5,2,h
18_15_40.505664,30.625,28.25,27.5,25.75,27.25,27,26,26.25,25.5,28,27.5,27.25,27.25,27.75,26.5,26,26,27.25,27.25,26.75,26.5,26.75,26.5,26.5,26.25,26,25.5,26.5,26,26.5,26.5,25.75,26.5,26.75,26.5,26.25,26.5,26,25.75,26,25.75,25.5,25.75,25.25,26.25,26.5,25.5,26.25,27,25.75,26.5,26,26,26,26.75,25.25,25.5,25.5,25,26.75,25.75,25.75,26.5,26,25.25,2,h
18_15_40.605874,30.625,27.5,27.25,25.5,27.25,27.25,26,26,25.75,28.25,27,26.5,27.5,27,26.75,26,26,27.25,27,27,27.25,26.5,25.5,25.75,27,25.75,26.25,26.5,26.25,26.5,26.25,26,26.5,25.75,25.75,26.5,26.25,25.75,26,26.25,25.75,26.5,26,25.25,26.25,26.5,26.5,26.25,26.5,26,25.75,26.25,26.5,26,26.5,25.5,26,25.5,25.75,26.25,26.25,25.75,26,25.75,25.5,2,h
18_15_40.706100,30.625,27.5,26.75,26.25,27.25,27,26.75,26.25,26.75,28.25,27.25,27,28,28,26.75,26.5,26,27.5,27.5,26.5,26.25,26.75,26.5,26.5,26.25,26.75,25.75,26.5,26,26.25,26.25,25.75,26,26,26,26.75,26.25,25.75,25.75,26.5,26.25,26.5,26.5,26,26.25,26.25,26.5,26.25,26.5,26,25.25,26,26.25,25,26.5,25.25,25.25,26,25.5,26.75,25.5,26.5,26.25,26,25,2,e
18_15_40.806332,30.6875,27.75,27,25.75,27.75,27,26,26,26.25,28.5,27.25,26.25,27.5,27.5,26.5,26.25,26.5,27.75,27,26.25,26.25,26.25,26.5,26.5,26.25,26,25.75,26.5,25.75,26.5,26.75,25.75,26,26.75,26,26.75,26.25,26,25.75,26.5,25.5,26.5,25.75,25.5,26.75,26,25.75,25.75,26.5,25.75,25.25,26,26.25,25,26,25.25,25.25,25.25,25.25,26.25,25.75,25.25,26.25,24.5,25,2,e
18_15_40.906558,30.625,26.75,26.25,25.5,27.25,27,26,26.25,26.25,28,26.75,26.5,26.75,27,25.75,25.5,26,27.25,27,27,26.25,26.5,26.25,26.25,26.75,26,26.25,26.25,25.75,26,26.25,26,26,25.25,26,26.25,26,26,25.5,25.5,25.25,26.5,26,25.75,26,26.25,25.25,25.5,26.5,25.75,26,25.75,26,25.75,26,25.25,25.5,25.5,26.25,26.25,26.5,25.75,26.5,25.75,25.5,2,h
18_15_41.006802,30.625,27.25,26.25,26,27.75,27,26.5,25.5,26,28.25,27.25,26.75,27.5,27,26.5,26,26,27.5,27.5,26.5,26.5,26.5,26.5,26.5,26,26.5,25.5,26.25,26.25,26.25,26.25,25.5,26.75,26,26,26,26.25,25.75,25.75,25.5,25.75,26.5,26.5,25.75,26.5,26.5,25.75,26.25,26.75,25.75,26.5,26.5,26,26,26,27,26.5,25.25,25.75,27,26.5,27,26.25,26.25,25,2,e
18_15_41.107052,30.6875,26.75,25.75,26.25,27,26.75,25.75,25.75,25.25,28.25,27,26.75,28,27.75,26.25,26,26,27.75,27.25,26.75,26.25,26.25,26.25,26.75,26.25,26.5,25.5,26.5,26.25,26.5,26.25,25.5,26,26.25,26.25,26.5,26.25,26,26.25,25.75,26,26.25,26.5,25.75,26.25,26.5,25.5,26.25,26,25.25,26.5,25.75,26,25,26.25,25.5,25.5,26,26,26.25,25.5,25,26.25,25.25,26,2,e
18_15_41.207250,30.625,26.5,26.5,25.75,27.75,26.75,25.75,26,25.5,28.75,27.5,27,28,27.75,26.5,26.25,26.5,27.75,27.5,26.75,26.5,26.75,26.25,26.25,26.25,27.25,26,26.25,26.25,26.25,26,25.75,25.75,27,26,26.5,26.25,26,25.75,26.25,25.75,26.5,26.5,26.5,26,25.75,25.75,26.25,26,25.25,26.5,25.75,26,25,26.25,25.5,25.5,26,26,26.25,25.5,25,26.25,25.25,26,2,e
18_15_41.307476,30.625,26.25,26.25,25.75,27.75,26.75,25.75,25.75,25.5,28.25,27.25,26.75,27.75,27,26.5,26.75,26.25,28.25,27.25,27,26.25,26.75,26.5,26.75,26.5,27.25,26,26.5,26.5,26.25,26.5,26,26.5,26.75,26.5,26.75,26.25,25.5,25.5,26.25,26.25,26.25,26.25,26,26.25,25.75,25.5,26.25,27.25,26.25,25.75,26.25,26.25,26,26.75,25.75,25.5,25.25,26,26.25,25.75,25.75,26,25.5,25.5,2,e
18_15_41.407683,30.625,26.5,26,25.75,27.5,27,26,26,26,27.75,26.5,26.75,27.5,27.5,26.25,26,25.25,29,27,26.5,26.25,26.25,26.5,26,26,26,25,26.25,26.25,26.25,26,26,25.5,26.5,26,26.5,26.25,26,25.75,26.5,25.25,26.5,25.25,25.75,26,26,25.5,25.75,26.25,25.25,26.25,26.25,25.75,26.25,26.75,25.25,25,25,25.5,26,26.25,25.25,25.25,25.5,24.5,2,e
18_15_41.507903,30.625,27,26.75,26.75,27.5,27,26,26.25,26,28.25,27.5,26.75,27.75,26.25,26.25,26.25,26.25,28.5,27.5,26.5,26.75,26.5,26.5,26.5,26.25,26.75,25.5,26,26.25,26.75,26.25,25,25.5,27,27,26.75,26.5,26,25.75,26.25,25.75,26.5,26.75,25.75,26.5,26.25,26.25,26.5,27,26.5,25.75,26.75,26,25.75,26,25.5,25.75,25.25,26,27,26.25,26.25,26,25,25.5,2,e
18_15_41.608124,30.625,26.5,26.25,26,28,27.25,26,26.25,26.5,28.25,27.5,26.5,27.25,27.25,26.5,26,26,27.75,27.25,27,26.5,26.5,26.75,26,26,26.5,26,26,26,26.5,26.25,26,26.25,26.25,26.25,26,26.5,25.75,26,26,25.5,26.25,26.25,26,26.75,26.5,26.25,26.5,26,25.75,26.25,27,26,26.25,26,25.5,25.75,25.5,26.5,26.25,26.75,25.5,25.5,25.75,25,2,e
18_15_41.708338,30.6875,27.25,26.75,25.75,27.75,26.75,26.25,26.25,26,28.25,26.75,26.25,27.5,27.25,26.5,26,25.75,28,27.5,26.5,27,26.75,26.5,26.25,26.75,27.25,25.75,26.5,26.25,26.25,26,26.25,25.5,26.25,26,26.75,26,25.25,25.5,26,25.75,26.25,25.75,25.75,26.5,26.25,24.75,26.25,26.5,25.75,26,26,26,26,26.25,25.5,26,24.5,26,26.5,26.5,26,27,25.75,25,2,e
18_15_41.808551,30.625,27,26.5,26.25,28.25,26.75,25.75,26.5,26.75,28.5,27.75,27,27.5,27.25,26.5,25.75,25.75,28.75,27.75,26,26.5,26.25,26.75,26.5,26.5,27.5,26,26.75,26.25,26.25,26.25,26.25,26.5,26.5,26.75,26.75,26.5,26.25,25.5,26.25,25.5,26,26.5,26.25,26.25,26.25,26.25,26.5,26.25,25.75,25.5,26,25.75,25.75,25.25,25.25,25.5,25.25,25.75,26.25,25.25,25.75,26.5,25.25,25.5,2,e
18_15_41.908821,30.625,26.75,26,25.5,27.25,26.25,25.75,25.5,26,27.75,27.25,26.5,27.25,26.75,25.75,25.5,25.75,27.75,27.75,26.25,26,25.75,26,26.25,25.75,27,25.5,26.5,25.5,26.25,25.75,25.5,26,26,25.75,26.25,26.25,25.5,25.75,26.25,25.25,26,26.25,25.25,26.25,26,26,25.75,26,25.25,26,26.25,26,25.25,25.75,25,24.75,24.75,25.75,25.75,25.5,25.25,26.5,25.75,25,2,e
18_15_42.009058,30.6875,27.5,26.75,25.5,28,26.75,26,26,26.25,28.75,27.5,26.75,27.75,27,26.5,26,26.75,27.5,27.5,26.75,26.5,26.5,26.75,27,26.75,26.25,26,26.25,25.75,27,26.25,26,26,26.25,27,26.75,26,26,25.75,25.75,25.5,26.25,26.25,26.5,26.25,26.75,25.75,26.25,26.25,25.5,26,25.75,25.75,25.5,26,25.75,26.25,25.5,26,26.5,25.75,26.25,26.25,25.25,25.75,2,e
18_15_42.109266,30.625,26.25,26.5,26.25,28.25,26.75,25.5,26.25,26,28.5,27.5,26.5,27.5,26.5,26.75,25.5,26,27.75,27.5,26.5,26.75,26.25,26.75,26,26,25.75,26.25,26.25,26,26.5,26.5,26,26.25,26.25,26.25,26,26.25,25.75,25.75,26.25,26,25.75,27,26,26.25,26.25,25.75,26,26.5,25.75,25.5,26.75,25.75,25.25,26.5,25.75,25.5,26,26,26.25,25.75,25.75,26,25.5,25,2,e
18_15_42.209503,30.625,27.25,27,26.25,27,26.5,25.75,26,25.75,28.25,27,27,27.75,27,26.75,26.25,26.75,27.5,27.75,26.75,26.25,25.75,26.5,26.5,26,26,26.25,26.5,26.25,26.25,26.25,25.5,26,26.25,26.25,26,26,26.25,25.5,25.75,25,26,25.75,26,26,25.75,25.5,26,26.5,26.75,26,26.5,26.25,26.5,25.75,26.5,25,25.25,25.75,26.25,25.75,25.75,26.25,25,25.5,2,e
18_15_42.309737,30.625,28.25,26,26.25,28,26.25,25.5,26,26.25,28,27.75,27,27.25,26.25,26.75,25.75,25.75,27.5,26.75,26.5,26.75,26.75,26.75,26.25,25.75,26.25,26,26.25,26.25,26.5,26.25,26,26,26,26.25,26,26.25,25.5,25.25,26,25.5,26,25.75,25.75,26.25,26,25.5,26.25,25.5,25,25.75,26.25,26.5,25.25,26.25,25.75,25.5,25,25.5,26.5,26,25.75,26.5,26.25,26,2,e
18_15_42.409963,30.625,27.75,26.5,25.75,27,26.75,25.75,25.5,26,27.75,26.75,26.5,27.25,26.5,26,25.75,26,26.25,26.75,26.75,26,26,26.75,26.5,25.5,25.75,25.5,25.75,25.5,26.25,26.25,25.5,26,26,26.25,26,25.75,25.5,25.5,25.5,25.25,26,25.5,25.25,26,26,24.75,26.25,26,24.75,26,25.5,26.25,25,26,25.75,25.5,23.75,25,26,26,25.75,26.25,24.75,24.5,2,e
18_15_42.510212,30.625,28.75,27.5,26.75,28.25,27,26,25.75,26.25,28,27.25,27,27.25,27,26,25.75,26,27,27.25,26.25,27,26,27,26.25,26.25,26.5,25.75,26,26,26.5,26.25,26.5,26.25,26.75,25.75,26.75,26,25.75,25.25,26.25,25.75,26.25,26,25.75,26.75,25.5,24.5,26.25,26.25,25.5,26,26.5,26,25.75,26,26.25,25.5,25.75,25.75,26,25.5,26,26.5,25.5,25.25,2,e
18_15_42.610428,30.625,28.25,27.75,26,28,27.5,25.75,26.25,25.75,28,27.25,27,27.5,27,26.75,26.25,26.5,26.5,27,26.5,26.75,26.25,26.25,25.75,26.5,25.75,26.25,26,26.25,26.25,26.5,25.5,26,25.75,26,26.5,26,25.75,26.25,26.25,25.75,26.25,25.5,26.25,26,25.75,25.75,26.25,26.5,25.75,26.75,26.5,26,25.5,26.25,26,25.25,25.25,26.25,26.5,26,25.75,26,24.5,25.75,2,e
18_15_42.710635,30.625,28.5,27.25,25.75,28,27.25,26,25.5,26,28,27,26.5,27,26.75,26,26.25,26,26.25,26.75,26.25,26,25.75,26.25,26.25,26,26,25.75,26.5,26,25.75,26,25.5,26.75,26,26.25,26.5,25.75,26.5,25.5,26.25,26,26.25,25.75,25.75,26.5,26,26.25,25.75,26.5,25.5,26.25,26.25,26.25,25.75,25.5,26,25.25,25,26,25.75,25.75,25.75,25.75,26,24.75,2,e
18_15_42.810893,30.625,28.75,27,25.75,27.5,27.75,26,25.5,26,27.75,27.5,26.5,26.75,27.75,26,26,26,26.25,27,26.75,26.5,26.25,26.5,26.5,26.25,26,26,25.75,26,26.5,26.5,26,26.5,26.25,26,26.75,26,26,25,26.25,25.75,26.5,26.25,25.25,26,25.75,25.75,26,26.25,25.5,26,26.25,26,25.25,26.75,26.25,25.25,25.75,25.75,26.25,26,26,26.5,25.75,25,2,e
18_15_42.911114,30.625,27.25,26.75,25.5,27,27.5,25.75,26,25.75,27.75,27.25,26,26.5,26.5,26,25.5,25,26.5,26.25,26.75,25.75,26,25.75,25.5,26,25.5,25.5,25.75,25.5,26.5,26.25,25.5,26,25.25,26,26,25.75,25.75,26,25.75,26,26.5,25.75,25.5,25.25,26,25.5,25.75,25.75,25.5,25.25,25.75,25,24.75,26.25,25,24.5,24.75,26,25.25,25.5,25.5,26,25,25,2,e
18_15_43.011308,30.6875,28.5,26.75,26.25,27,28,26.5,26,27,27.75,27.25,26.5,26.5,27,26,26.5,25.75,26.25,26.5,26.5,26.25,26.5,26.25,26.75,27,25.75,25.75,26.5,25.75,26.5,26.25,26,26.5,26,27.25,25.5,26.5,26.25,26,25.75,25.5,26.25,26,26,26,26,25.75,26,26.5,25.75,26,26.25,26,25,25.75,25,25.5,25,26,26.75,25.5,25.75,25.25,26,25.75,2,e
18_15_43.111534,30.625,28.75,26.5,25.75,26.5,27.75,26,26.5,25.25,28,26.5,26.75,26.5,26.75,26.5,25.75,26,25.75,26,26,26.5,26.25,26.5,25.75,26.75,25.25,25.5,26,25.75,26,26.25,25.5,26.5,25.75,25.75,26.25,26.25,25.25,25.25,26.25,25.5,26,26,25.5,26,26.25,26.25,26.75,27,25.5,26,26.25,26.25,25.25,25.75,25.75,25.25,25.25,26,26,26,26,26.25,25.5,25.5,2,e
18_15_43.211761,30.6875,28.75,26.75,26,26.5,28.5,26.75,26.25,26.5,27.75,27,26.75,26.25,26.5,26.5,25.75,26.25,25.75,26.25,26.25,26.25,26,26.5,26.25,25.75,26.25,26.25,26.25,25.75,26,26,25.5,26.75,26.25,26.25,26.25,26.5,24.75,26,25.75,25.25,25.75,26.25,25.5,26,26,25.25,26,26.25,25.25,27,26,26.5,25.5,26.25,25,25.5,25.75,25.75,27,25.75,26.5,26.25,25.75,25.25,2,e
18_15_43.311983,30.625,28.5,25.75,25.75,26.5,27.75,27,26,25.5,28.75,27,26.5,26.5,26.75,26.25,25.5,25.75,26,26,26.25,26,26.25,26.25,26,26,25.75,25.75,25.75,26,26,25.75,26,26.5,26,25.5,26.25,25.75,25.75,25.75,26.25,25.25,26,25.5,25.5,25.75,25.5,26,26.25,26.5,25.75,25.25,26.5,26.5,25.5,26,25.75,25.5,25.5,25.25,25.75,26.25,25.75,26,24.25,25,2,e
18_15_43.412201,30.625,27,26,25,26,27,26.25,26,25.5,27,26,26,26,26.75,26.5,25.75,25.75,25.75,26,26,25.75,25.75,26.5,26,25.75,25.5,25.75,26.25,25.25,25.75,26.25,25,25,25.75,26,26.25,26,25.5,25.25,25.5,25.25,26,25.75,25.5,25.25,26,25.25,25.75,26.25,25.25,24.75,25.75,25.75,25.75,25.75,25,24.5,25,25.75,26.25,26,25,25.75,25.25,25,2,e
18_15_43.512402,30.625,28.25,25.75,25,26.25,27.5,26,26.25,26.25,27.75,26.5,26.5,25.5,27,25.75,26,25.75,26.25,26,27,26,26.25,26.25,26,26.5,25.75,25.75,26.25,26,25.75,26,25.5,26,26,26,26.25,25.75,26,25.25,26.25,25.25,26.25,25.75,26.25,26,26.25,25.5,26.5,26.75,26,26.25,26.25,26,25.5,25.5,25.25,25.5,25.25,26.25,26.5,26.25,25.75,26.5,25.75,25.75,2,e
18_15_43.612625,30.6875,27.75,26.75,26,26,27.75,26.25,26,26,27.25,25.75,27,26,27,26.5,26.25,26.25,26.5,26.25,26.5,26,26,26.75,26.25,26.25,25.75,26,26.25,26.25,26.25,25.75,26,26.25,25.75,26.25,26.25,25.75,26,25.75,25.75,26,26.25,25.75,25.75,26,26,25.75,26,26.5,25.5,26,26,25.5,25,26,25,25.5,24.5,25.5,26,25.5,25.5,26.75,26,25.75,2,e
18_15_43.712883,30.625,27,26.5,25.5,26.25,27,27.75,26,25.75,27.75,26.25,25.75,26,26,26.25,26,26.75,26,26.25,26.25,25.75,25.75,26.5,26.5,26.25,25.75,25.75,26,26,26,25.25,26.5,26.25,26.25,26.25,26.25,26,24.5,25.5,26,25.75,26,26.25,25.75,26.25,26.25,25.75,26.5,26,26.25,25.75,26.25,26.5,25.5,26.25,25.5,26.25,25.5,25.75,26.5,25.75,25.25,26.75,25.25,25.5,2,e
18_15_43.813077,30.6875,26.75,26,25,26,27.25,27,25.75,25.75,27.5,26.75,26,25.75,26.75,27,26.25,26.25,26.25,26.25,26.5,26.25,26.25,26.75,26,25.75,26.5,25.75,26.25,26.25,26.25,25.75,25.75,26.25,26.25,26,26.25,25.75,26,25.75,25.5,26,26,25.75,25.5,26.5,26,25.25,26.25,27,25.25,26.25,26,25.75,25.5,25.75,25,25.75,25,25.5,26,25.5,26,26.75,25.25,25.75,2,e
18_15_43.913306,30.625,26.75,26.25,25.25,25.75,26.5,26.5,25.5,25.75,27,26,26,25.75,26.75,27,25.5,26,25.75,26,26,26,25.75,26,25.75,25.5,25.25,25.5,25.75,25.75,25.75,26.5,25.5,25,25.75,25.75,26.25,25.5,25.75,25.25,25.25,25.75,25.5,25.75,25.5,26.25,25.5,25.5,26,25.5,24.5,25.25,25.25,26,25.25,25.5,25,24.5,25.25,26,26,25.75,25.25,25.75,24.25,25,2,e
18_15_44.013539,30.625,27.5,26,26,27,26.25,26.75,26.25,26,27.25,26,26,26.25,27,27.5,26.25,26.25,26.25,26.25,26,26,26.5,26,25.75,26.5,25.75,25.75,26.5,25.75,26.5,26.5,25.75,26.25,26,26,26.25,26,25.75,25.75,25.75,26,26.25,26.75,25.75,26.5,25.5,25.25,26.5,26,25.75,25.5,26.5,25.5,25.5,26,26.25,25.75,25.5,25.5,26,25.25,25.75,26,25.25,26,2,e
18_15_44.113772,30.625,27.5,26,26,26.25,26.5,26.5,25.75,25.75,27.25,26.5,26,26,27.5,28,26.75,26.25,26.75,26,26,25.75,26,26.75,26.75,25.75,25.75,25.75,26,25.75,26.5,26.25,25.25,25.5,26.5,25.75,26.5,26.25,25.5,25.75,26,25.5,26.75,26.25,25.5,26,25.75,25.5,26,26.25,25.25,26.25,25.75,26,25.25,26.25,25.25,25.5,25.75,26,26,25.5,25.5,25.75,24.75,25,2,e
18_15_44.213997,30.625,27.25,25.75,25.5,26.25,26.5,26.5,26.25,26.25,27.5,26.75,26.25,26.25,26.5,27.25,26,25.75,25.5,26,26,26,26.5,26.75,26.5,26.25,25.25,26,25.75,25.75,26,25.25,25.5,25.5,26.5,26,26.5,25.75,25.75,25.75,26.25,25.5,26.5,26.25,25,26.5,25.5,25.25,26.25,26.25,26.75,26,26,26,26,25.75,25,25.25,26.25,26,26.5,25.5,25,26.75,25.5,25.25,2,e
18_15_44.314204,30.625,27.75,26,25.5,26.75,27.25,26.5,26.25,26.25,27.5,26.75,26,25.5,27,28.25,26.5,25.75,25.5,26.25,26,25.5,26.25,26.5,26.75,26.75,26,25.75,26.25,25.5,26.5,26.5,25.75,26,26,26,26.5,26,25.5,25.25,25.75,25.5,26,26,25.75,26.25,26.25,26,26.25,27.25,25.25,25.5,26,25.75,26,25.75,25.75,25,25,25.5,26,25.25,26.25,26.25,25.75,25,2,e
18_15_44.414430,30.625,28.25,26.5,25.25,26.25,26.5,27,26.25,26,28.25,26,26,25.5,27,27.75,25.75,26,25.5,25.75,26.25,25.25,26.25,26.75,26.25,25.75,25.75,25.25,26,26,26,26.25,25,25.75,26,26.5,26.25,25.75,25.5,25.25,26,25.75,26,26.5,25.5,25.75,25.5,26,25.75,26.5,25.5,25.25,25.5,25.5,25.25,26.5,25,25.5,25.25,24.75,26.25,25.25,25.75,25.5,25.25,24.5,2,e
18_15_44.514666,30.6875,28,25.75,25.5,25.5,26,26.5,25.75,25.75,26.5,26.5,26.5,26.25,27.25,28,26.25,26,25.5,26.25,26,26.25,26,27.75,26.5,26.25,25.5,25.75,26,26,26,26.25,25.5,26,26,26.25,26,26.25,25.75,25.5,26.25,25.25,25.75,26.75,25.75,26.25,25.25,26.5,26.25,26.75,25.25,25.5,26.25,26,25.25,26,25.5,25.25,25,26.25,26,26.25,25.5,26,25.25,24.75,2,e
18_15_44.615082,30.625,28.5,26.5,25.5,26.5,26.75,26.75,26.25,26.25,27,27.25,26.25,26.5,26.25,28,26.25,26,25.5,26.25,26,26,25.75,27.25,26.25,26,25.75,25.5,25.5,26,25.75,26.25,25.75,25.75,26,25.5,26.25,25.75,25.5,25,26.5,25.25,27,25.75,25.75,26.5,26,25.75,26.5,26.5,25.75,26,25.75,26.25,25.5,25.75,25.75,25.75,25.5,25.5,26.5,25,25.75,26.25,25.75,25,2,e
18_15_44.715268,30.625,28.75,26.5,25.25,26.25,26.25,25.75,25.75,25.75,27,26.75,27,26,27,27.75,26.25,26.5,26,26,26.25,26,25.75,27.25,26.75,25.75,25.25,25.25,25.5,26,26,25.75,25.5,26.25,26,25.5,26,25.75,25,25.75,26,25.5,25.75,26,25.75,26.25,25.75,25.5,25.75,26.25,26.25,26,26,25.75,25.25,26,26,25.25,25.75,25.75,26.25,25.5,24.5,26.25,25.75,25.25,2,e
18_15_44.815489,30.6875,28.25,27.25,25.5,25.75,26.5,26.75,26,26,27.25,27.25,25.75,25.75,26.75,28.5,26.5,25.5,26.25,25.75,26.25,26,26.25,27.5,26.75,25.75,25.25,25.25,25.5,25.5,26,26.25,25.5,26,26,26,26.25,25.25,25.25,25.25,25.75,25.75,25.5,26,26,26.5,26.25,26,25.75,26.5,25.5,26,26.25,25.75,25.75,26,25.75,25.75,25.25,26.5,25.75,25.25,25.5,26,25,24.25,2,e
18_15_44.915720,30.625,28.25,27,25.75,26.5,26,26.25,25.75,26.25,27.25,27,26.5,27,26.5,28.5,26.5,26,25.75,26.25,26,26,26.5,28.25,26.5,26.25,25.5,26,26,25.5,26,26.25,25.5,25.25,25.75,26,26.25,25.75,25.75,25.25,25.75,25,25.75,25.5,25.5,25.75,25.5,25.25,25.75,25.25,24.75,26,25.5,25.75,25.25,25.5,24.5,24.75,24.75,25,25.75,25.75,25,25.5,24.75,24.5,2,e
18_15_45.015942,30.6875,27,26.25,25.25,25.75,25.75,25.75,26,26,27.75,26.75,26,25.75,25.75,27.5,25.5,26,25.75,26.25,26,25.75,26,27.5,26.75,26.25,25.5,25.25,25.75,25.25,25.75,26,25.5,25.25,25.75,26,26,26.25,25.5,25.25,25.75,25.75,26.25,26,25.5,26,25.75,25.75,26,26.25,25.25,25.75,26,25.75,25.25,26,25.5,25.5,25.5,25.75,26,25.5,25.25,25.5,25.25,24.75,2,e
18_15_45.116143,30.6875,28.25,26.75,26,25.75,25.75,26.25,26.75,26.25,27.25,26.5,25.75,25.75,26.25,27.5,26.5,26.5,27.25,25.75,26,26,26.5,28,27.25,26.25,26.25,25.75,26,25.75,26.5,26.5,26.5,26,25.75,26,26,26.25,25.5,26.25,25.75,26,25.5,25.75,25.5,26,26,25.25,25.75,25.5,25.5,25.75,26,25.75,25.75,26,25.5,25.75,25.75,25.75,26.5,25.5,25.75,25,25.75,25.5,2,e
18_15_45.216364,30.6875,28,26.75,25.75,26.25,26.25,25.25,26.25,26.5,27.25,27,26.5,26,25.5,27,26.25,25.75,25.75,26.25,26.25,26,26,28,27.25,27,26,25.5,25.5,25.75,26.25,27,25.5,26,26,26.25,26.5,25.75,25.75,26.25,25.75,26,26.5,25.75,25.5,26,25.25,25.5,25.75,26.5,25.25,25.5,26,25.25,25.25,25.75,24.75,24.75,25,26,26.25,25.75,25.5,26.25,25.25,25,2,e
18_15_45.316585,30.6875,28.75,26.75,25.5,26,26.25,25.75,25.75,25.5,27.25,26.75,25.75,25.75,25.75,27,25.75,25.5,26.5,26.25,26.75,25.75,26,27.5,26.5,26.5,26,25.25,26.5,25.25,26,26.75,26.25,25.75,25.75,25.75,26.25,25.5,25.25,25.25,25.75,25.75,25.75,25.75,25.25,26,25.25,25.25,25.75,26,25.75,26.5,25.75,25.25,25.5,26.25,25.5,25.75,25.75,26,26,25.75,25.5,25.75,26,25.25,2,e
18_15_45.416816,30.625,28.5,26.5,25.5,25.5,25.25,25.75,25.75,25.75,27.5,26.5,26.5,25.75,26,26.5,26.25,26,26.25,26.75,26.25,25.5,25.75,28.5,27.25,26.25,25.25,25.75,26,25.75,26,26.75,26.25,26,25.75,25.75,26.5,25.5,25.25,25.25,25.75,25.75,25.75,25.75,25.25,26,25.25,25,26,25.5,25.25,25,25.75,25.25,25,25.25,25,25.25,24.5,25.5,25.5,25.75,25.75,25.75,25,25,2,e
18_15_45.517028,30.6875,27.75,26.5,24.5,25.75,25.5,25,25.25,25.75,27.25,27,25.5,25.25,25.5,25.75,26,25.5,25.25,26.25,26.5,25.25,26,27.5,26.75,25.75,24.5,25.25,25,25.25,25.75,27,26,26,25.75,25.5,26,25.25,25.5,25.25,25.5,25.75,25.5,25.75,25.5,25.5,25.25,25,26,25.5,25.25,25,26.25,25.5,25,26.25,25.5,25.5,26,25.5,26,25.5,25.75,26.25,25.75,25.25,2,e
18_15_45.617258,30.625,28.25,27.25,25.5,26.25,25.75,25.75,26.25,25.75,27.25,27.25,26,26.5,25.75,26.5,26,25.5,27,26.25,26.5,25.5,26,27.25,27.75,26.25,26,25.5,25.75,25.25,26.25,26.75,26,26.25,25.5,26,26.25,26,26,25.5,25.75,25.75,26.25,25.75,25.25,26.25,25.5,26,26,26.75,25.5,25.25,26.25,25.5,25.25,25.75,25.25,25.5,25.25,26,26,25.75,25.5,26.25,25.5,26.25,2,e
18_15_45.717493,30.625,28.5,26.75,24.75,26.25,26.25,25.5,25.75,25.75,28.25,26.75,26.5,25.75,25.5,26.5,26.25,26.75,26,26.5,26.5,25.5,25.75,27.5,27.25,26.25,26,25.25,25.75,25.5,26.25,26.75,26,25.75,25.5,25.75,25.75,25.75,25.25,25.25,26,25.5,26.5,26,25.25,26.25,25.75,25.5,26.25,26.25,25.75,25,25.5,25.75,25.25,25.75,25.25,25.5,25.25,25.25,26,25.75,26,25.5,25,25.5,2,e
